name,pages,price
Book25,465,65282.7940736
Book7,404,56921.0418193
Book20,321,54268.7945637
Book29,285,41752.4658723
Book21,265,48853.0299542
Book7,294,45475.7479426
Book16,428,65804.0213591
Book15,195,36756.2398102
Book44,259,43858.6186514
Book14,302,46596.8618698
Book41,167,29266.8036181
Book15,325,53899.6816289
Book18,499,76789.6197645
Book20,236,40203.3541861
Book14,374,62011.2509677
Book8,205,35623.5688362
Book10,198,35434.6760478
Book39,191,34358.4740463
Book46,320,49793.6306465
Book6,206,39186.8310598
Book26,466,58638.6312481
Book11,433,61937.6719155
Book14,149,27257.2728194
Book6,425,72520.3415797
Book16,353,54977.7942771
Book24,433,61292.8223532
Book10,193,34306.8950453
Book27,256,41410.5386645
Book23,389,55175.9189439
Book5,245,39338.4754434
Book32,239,37102.0752021
Book20,139,26780.6342366
Book8,470,69249.407551
Book24,344,53696.2465086
Book9,164,29694.3298263
Book21,206,32499.356225
Book35,118,22867.9769426
Book12,350,52111.6040195
Book6,215,33343.2626962
Book6,423,64279.2967524
Book35,191,32581.1508519
Book24,346,55056.6068735
Book25,322,50833.8027267
Book9,424,53854.9049328
Book1,287,47514.6646746
Book10,212,35470.2496933
Book30,266,44356.5881015
Book16,258,42150.038644
Book6,300,48748.5512036
Book4,133,25547.7016859
Book56,259,47043.6607813
Book17,419,69519.6035337
Book8,411,66510.5396122
Book8,422,64653.9462358
Book19,449,64807.7437623
Book12,440,58844.7296248
Book30,389,59280.372212
Book14,478,73932.7199956
Book20,174,30363.5788627
Book20,284,49417.1170475
Book15,304,42592.3763966
Book6,170,34023.7764473
Book17,191,35090.542877
Book8,95,21026.7923074
Book29,470,63662.5769056
Book4,245,39620.1165281
Book25,493,80388.8476342
Book5,220,38757.0882722
Book3,387,51714.7640833
Book22,229,37054.335318
Book29,170,33365.074793
Book19,204,40007.7430417
Book23,304,47442.7032014
Book27,115,24089.4141099
Book18,246,37647.8960458
Book27,135,26670.8162669
Book34,202,34755.8140945
Book22,144,27463.469959
Book27,210,37616.8101568
Book16,290,52745.3045143
Book25,470,60602.3027865
Book10,345,57782.2662499
Book9,206,37436.0181028
Book0,312,53075.9805519
Book12,239,40690.1447187
Book25,325,54501.2127846
Book9,145,26829.3284184
Book15,488,64411.9190298
Book13,429,57861.8112956
Book8,97,21554.5127981
Book19,276,36544.2532248
Book29,390,54793.9191513
Book16,374,54848.6998151
Book9,243,39084.1586139
Book0,176,30465.4640307
Book3,112,23350.037193
Book14,324,56090.536582
Book23,292,40560.8563149
Book4,225,41351.4470224
Book23,497,80555.3384653
Book31,181,32254.0749643
Book21,318,52368.7197658
Book25,425,64346.2942561
Book11,143,27419.1122657
Book30,395,51051.3059929
Book9,105,22453.7574745
Book15,271,41408.1214698
Book2,303,48082.9656725
Book20,112,22346.2664842
Book34,188,33983.2910952
Book33,411,70735.3232917
Book20,101,21414.5603299
Book10,239,39756.3913185
Book28,113,22899.7366253
Book18,313,50668.6746653
Book10,413,49391.4040725
Book4,367,50848.7193909
Book24,255,43759.7611229
Book6,365,57798.7130644
Book20,335,51938.7475883
Book13,396,60633.1304572
Book23,226,34873.5580302
Book7,236,41845.2954625
Book22,104,22381.5009488
Book29,359,53524.5673253
Book17,351,54314.8473218
Book3,201,34663.7643217
Book10,259,43762.6538243
Book18,456,71228.7339748
Book25,325,49581.6184499
Book28,112,23758.6940732
Book18,332,41375.5868373
Book29,357,53778.1848596
Book18,420,71004.7086709
Book0,248,46382.0217733
Book23,150,27557.1743371
Book5,481,67373.3380475
Book14,151,28823.8730521
Book27,221,37075.0442191
Book16,133,27047.0553666
Book43,288,49461.091321
Book9,353,56144.9064199
Book19,435,58720.1550475
Book32,373,56525.9175418
Book27,340,57930.1975123
Book31,203,36304.816697
Book16,275,42194.4823416
Book15,388,55472.9505149
Book26,182,32936.4638716
Book11,331,60991.3674476
Book12,268,44719.1481095
Book19,416,61182.8232659
Book26,291,47701.5791954
Book40,257,39279.046718
Book23,241,39918.8974829
Book21,284,43963.1503122
Book23,368,57207.7273587
Book48,482,63796.0806887
Book23,378,57300.459504
Book37,411,63207.8845351
Book23,232,33985.7309558
Book19,424,63598.7710036
Book35,424,70165.2829501
Book33,326,46833.7473835
Book24,425,73238.8396873
Book19,432,69280.8405746
Book13,277,46732.4265932
Book7,442,66758.9397768
Book25,288,49765.6107017
Book42,261,41477.4500764
Book2,99,21367.7013359
Book20,230,34945.3103406
Book26,114,23202.6185163
Book23,243,37546.8375225
Book17,146,29520.3076263
Book5,260,42850.5734347
Book30,187,31121.8904457
Book17,391,63957.3894516
Book24,444,74207.4787889
Book28,451,71069.4774056
Book22,361,54607.2761896
Book12,424,72505.49326
Book8,272,42872.4621847
Book11,266,43076.6408177
Book22,155,28558.7097575
Book29,245,34679.6014496
Book20,155,27427.8720901
Book22,305,49303.9755874
Book39,410,65583.0482468
Book9,426,73586.0605755
Book18,229,38374.9121406
Book9,347,55332.5899288
Book40,291,42374.309456
Book29,442,72153.8133862
Book12,349,53277.1814798
Book24,233,39989.9141503
Book18,325,52883.810339
Book39,88,20093.3962764
Book39,168,30633.8006202
Book24,394,62995.004591
Book18,303,48258.480916
Book31,115,23696.8227474
Book23,321,47207.5790941
Book22,398,71234.4734817
Book33,249,39778.7074829
Book0,448,61090.4007196
Book22,336,53357.6761014
Book17,393,61532.5431288
Book17,463,72174.1318488
Book19,136,25879.9868061
Book4,181,34598.0981436
Book33,311,48803.7640172
Book30,402,59996.0191758
Book1,258,40644.880244
Book26,92,20583.6706345
Book16,473,65711.4850371
Book22,241,45760.4116611
Book21,495,60505.0816068
Book18,464,68238.6049868
Book21,273,39092.5074127
Book19,146,27457.3973456
Book1,477,65830.3199006
Book26,259,38877.186299
Book30,176,28796.781878
Book11,264,42442.8944359
Book0,303,49877.5048314
Book14,467,68882.545721
Book25,251,41381.9954278
Book9,282,42073.1223866
Book16,352,53482.9213335
Book38,215,38273.4406163
Book17,315,43609.9716169
Book5,337,58228.7047027
Book13,112,23213.583041
Book13,268,46081.516989
Book32,387,57937.1434906
Book21,93,20494.7526337
Book14,255,39168.9641596
Book21,368,55993.1963004
Book39,441,71752.1146005
Book16,296,44289.9131158
Book24,392,50665.5808411
Book13,349,56184.1781225
Book19,318,47792.5438259
Book15,281,43594.929533
Book13,330,53710.3448136
Book11,109,22219.6104381
Book31,164,31011.2189724
Book22,138,26774.2075739
Book20,259,42711.3768037
Book7,454,75749.8868026
Book44,314,51775.2208063
Book8,286,45026.4176809
Book21,346,58270.1570092
Book31,159,28743.2111784
Book32,105,21603.3245603
Book17,278,43027.6443406
Book18,471,65564.4319209
Book14,81,19161.3111671
Book22,311,50351.1136383
Book19,351,49346.5418195
Book34,397,66823.4672692
Book23,274,45252.8510847
Book26,305,52075.8167739
Book15,407,64285.4244997
Book23,457,70170.6867703
Book25,286,41050.3991773
Book7,313,44320.8441993
Book20,426,62490.6224598
Book16,462,64606.3204129
Book1,256,42810.5362247
Book16,149,26046.9811932
Book16,185,33977.4946058
Book34,196,32608.5903147
Book19,187,31799.2752759
Book21,163,30043.4519802
Book7,314,48904.7892895
Book17,101,21457.118352
Book16,199,35532.7962474
Book19,98,21346.3511358
Book22,372,58028.0592897
Book23,368,55490.1188022
Book21,386,47893.8797438
Book33,422,68710.7071011
Book11,133,25754.4744321
Book15,198,33250.0137206
Book20,386,67867.4769743
Book7,321,50462.0359064
Book22,152,27853.4629875
Book27,331,53031.2876401
Book1,343,59060.744385
Book13,278,41982.703591
Book25,126,24757.3459326
Book33,431,70331.5465811
Book20,102,22467.1185832
Book34,130,25437.6402189
Book41,353,58277.4391335
Book3,464,67823.2413597
Book25,170,32009.9742418
Book15,397,73175.1323983
Book22,137,27628.2293334
Book26,267,40958.1471847
Book10,313,48001.5490586
Book34,328,55944.1624192
Book21,421,70045.1609056
Book26,269,43967.3994575
Book27,310,46758.3962902
Book4,251,41367.4938248
Book9,280,42602.3760184
Book37,120,24074.4653959
Book14,96,21056.9084017
Book23,257,42457.6383787
Book17,220,37964.1973545
Book2,204,35393.9256022
Book29,286,50313.5884171
Book45,470,82555.1436271
Book0,336,54762.4723519
Book21,197,32872.8965138
Book13,337,50418.8026165
Book33,470,76266.6709982
Book2,221,42554.0277832
Book23,377,52147.9555539
Book42,311,48301.3230409
Book22,494,74192.7138488
Book18,268,45768.1193935
Book18,361,53525.6394703
Book16,384,48382.8472673
Book20,86,19741.7694979
Book18,217,37870.8585692
Book18,468,85355.7607967
Book8,347,48732.533233
Book24,334,45278.7400417
Book19,343,48751.2882716
Book25,222,34011.9473208
Book27,394,59488.8620961
Book25,461,51365.1396645
Book22,244,41259.7295412
Book32,109,22747.7174747
Book5,209,33861.4255501
Book4,202,35170.936515
Book28,187,32138.9993802
Book24,339,52190.8683052
Book12,284,42268.957606
Book16,369,56149.2043898
Book25,91,20492.6853956
Book27,355,53083.4743364
Book11,125,26577.8471549
Book0,186,30058.6364512
Book24,336,49968.1418783
Book24,322,47527.7078108
Book27,271,46267.8776454
Book15,453,65791.8978309
Book20,149,27848.4139295
Book3,495,77697.1851344
Book22,98,21262.4360462
Book15,317,45424.0188615
Book13,412,63630.1510518
Book31,200,30663.8834835
Book37,279,45802.3596392
Book11,291,42432.9324418
Book19,133,25947.7146805
Book23,416,63999.899118
Book22,414,66561.316825
Book26,292,44631.5789884
Book16,344,51320.3137723
Book15,411,68427.1342972
Book10,460,71507.0099448
Book23,80,19000.0
Book3,276,43518.6976508
Book20,291,45790.6303431
Book18,266,42652.5325517
Book41,91,20481.9193656
Book24,323,45503.8129405
Book25,283,48563.4469623
Book28,471,69003.7021832
Book27,131,26121.7856474
Book42,354,57100.0488404
Book5,472,63180.8637109
Book6,208,33387.7121307
Book19,362,47937.4660415
Book6,403,62279.6816068
Book34,146,26814.1907007
Book11,429,61535.7655328
Book15,162,29183.4532289
Book26,358,58359.3414765
Book7,461,64803.655266
Book20,486,69749.2676842
Book12,100,21482.1920985
Book19,401,62519.5218124
Book37,423,66504.1463033
Book34,361,56414.3909408
Book5,221,38965.7092113
Book32,208,36673.2530837
Book35,389,61888.8192645
Book21,373,56244.5004775
Book35,445,64645.5647266
Book27,481,75278.6018249
Book16,280,48302.0339508
Book5,254,47642.8624733
Book18,287,42859.9839028
Book37,86,19696.4592208
Book5,271,37865.457351
Book31,487,71096.9791561
Book7,313,39805.7494164
Book30,451,64792.8126476
Book3,295,55467.6529721
Book24,319,55054.4542619
Book18,202,38692.5653871
Book26,434,71235.9214608
Book15,296,44794.5201529
Book16,175,32689.1827784
Book34,150,29068.9146454
Book18,325,49895.3608411
Book26,146,25761.7007492
Book8,198,34104.1136257
Book19,321,49308.8641408
Book17,205,36050.8851768
Book27,337,54955.2282293
Book16,471,81802.0707439
Book17,225,37664.4538501
Book19,186,33138.5032376
Book15,425,57821.5402354
Book18,280,45877.7298394
Book25,391,59677.2332446
Book9,189,32876.2581593
Book37,201,34903.9133175
Book2,280,40205.7215031
Book8,480,77547.7870582
Book23,113,22601.6417594
Book16,483,67564.2656163
Book20,403,57944.1842791
Book25,386,50076.234306
Book18,453,59889.8916151
Book20,418,64288.900396
Book26,146,26596.2849117
Book3,272,43176.5307063
Book31,347,52225.6119492
Book13,172,33358.8640743
Book39,129,26166.8000515
Book20,220,33933.0141867
Book20,371,61469.0689562
Book32,296,42912.72001
Book28,90,20322.1733968
Book11,90,20373.0381183
Book17,457,72271.9852863
Book19,201,37356.7486786
Book8,342,43129.8044099
Book1,275,49176.0670582
Book45,93,20880.5213497
Book41,138,26378.3529315
Book18,196,35242.486115
Book42,404,68994.9756082
Book22,201,35220.7254219
Book21,190,30930.8303062
Book16,411,55222.7002677
Book10,206,39992.9945045
Book40,390,59450.7152105
Book11,376,55328.1429491
Book11,248,37446.9232056
Book31,458,69466.9809462
Book22,351,46987.315104
Book21,200,30373.9033798
Book23,345,54780.1374572
Book1,456,74550.9280199
Book41,256,41219.6098
Book7,359,51893.1583866
Book28,367,64360.2571187
Book11,478,78163.5075823
Book8,88,20032.1567384
Book12,274,47084.3996089
Book26,106,21926.1939216
Book25,91,20639.8798644
Book21,325,49802.4513696
Book44,386,55393.5622669
Book15,361,57400.076921
Book38,97,21308.7047702
Book16,362,53239.0084835
Book13,361,54107.3109699
Book33,306,56831.5588954
Book2,397,49954.7721403
Book26,289,48761.4763849
Book19,279,44707.1554961
Book13,132,26445.1546385
Book30,200,35442.9217018
Book16,185,34307.5081432
Book7,85,19630.2558894
Book26,432,66248.6112724
Book10,379,61540.7576404
Book28,108,22300.5257046
Book16,228,36574.9905058
Book28,271,41787.6250351
Book28,275,43931.3966602
Book29,464,82665.7554563
Book23,350,49105.7470279
Book18,295,41761.6105173
Book7,300,43528.8121499
Book19,91,20428.6976059
Book31,387,59143.6087106
Book10,348,56071.4168736
Book22,116,23726.764246
Book43,387,63805.5277984
Book22,215,37296.1466931
Book13,410,61440.8650743
Book13,202,32013.4645881
Book16,284,44918.339267
Book29,370,53244.0839861
Book14,311,43758.0405368
Book17,166,30021.0294413
Book16,453,79727.1288686
Book15,440,62539.0508365
Book37,236,41343.4233134
Book7,345,59787.9033787
Book18,214,36829.330507
Book6,368,62059.3326199
Book29,358,61116.4724612
Book10,367,58588.6741126
Book13,440,60755.5971146
Book37,124,24836.5026386
Book7,148,28332.2081943
Book13,100,20798.8572192
Book36,291,44740.2546034
Book17,146,27490.8110242
Book17,209,39242.9317166
Book25,333,56987.2029253
Book16,254,41643.0871666
Book28,186,31343.8316705
Book25,400,62485.2023332
Book12,267,50422.7525822
Book7,147,27386.0058234
Book15,387,56326.0469552
Book14,423,64897.295781
Book31,137,26220.912249
Book17,116,23841.9348816
Book35,459,70278.9702232
Book9,409,60470.7526317
Book10,383,55756.7701036
Book10,97,20886.1946827
Book24,474,69150.9263753
Book38,148,26798.6432017
Book33,479,76206.6840056
Book36,368,60260.3556801
Book13,464,74597.1643311
Book12,162,29409.1751244
Book25,329,51808.463522
Book8,221,35827.4098491
Book40,420,67386.7713691
Book11,453,73212.5812784
Book33,265,44443.149972
Book23,281,43670.4267079
Book13,130,25994.0930688
Book6,127,25219.4988349
Book25,201,37660.9980914
Book2,423,76363.2792932
Book16,137,27902.7370751
Book17,428,45928.3198295
Book16,227,40670.744467
Book23,267,41885.0924379
Book20,258,42752.6458797
Book27,457,67175.3619131
Book27,363,52814.7886592
Book54,115,22580.8515427
Book13,342,52763.7141307
Book29,267,44260.8370661
Book16,498,53263.8903212
Book21,340,49917.3360788
Book33,226,35163.1432532
Book7,327,51317.9413123
Book6,239,39725.3116755
Book10,342,48908.0235495
Book14,202,35548.0799151
Book7,378,64363.481174
Book17,200,36313.1205227
Book17,398,51962.3278037
Book16,314,50980.3500148
Book3,451,73759.1303817
Book20,185,33184.9449503
Book17,427,57846.8457567
Book13,158,28609.8331125
Book20,201,33862.8569937
Book29,275,39690.5647295
Book20,184,35756.6368301
Book8,259,37209.5381454
Book6,360,44710.4258797
Book12,374,56562.3609701
Book1,247,42085.8504204
Book22,167,29570.3115825
Book27,130,25021.7854556
Book6,436,65044.7687525
Book22,260,41486.0480405
Book30,114,23624.1884198
Book32,200,33764.1128222
Book17,281,47342.9395673
Book10,179,30884.2415971
Book10,110,23471.7216551
Book47,394,58460.2686696
Book6,144,26706.7908238
Book22,251,39924.7368095
Book35,158,28183.2642427
Book16,374,56198.4845704
Book14,232,41464.2525739
Book3,345,60248.7873928
Book29,82,19263.1242528
Book7,220,36169.2101931
Book25,357,50216.0538713
Book2,350,60612.6640331
Book8,108,22155.6786205
Book8,85,19768.3133696
Book15,154,28316.5959496
Book47,244,39821.8502104
Book16,351,49027.4962133
Book28,414,65146.4377859
Book18,255,40680.9000805
Book17,454,55350.8640612
Book6,260,36888.1601743
Book25,341,57666.9014716
Book30,457,63897.7006932
Book44,291,51086.9421656
Book17,254,39047.2228979
Book42,196,34219.8022369
Book17,237,44638.6354704
Book4,447,55311.9699273
Book16,308,42497.172679
Book13,113,23535.8804102
Book0,244,36153.8003105
Book12,343,46670.4087686
Book30,293,43405.5399273
Book32,384,63993.1890705
Book16,291,51128.622784
Book33,373,51614.6788608
Book5,344,55266.3667721
Book25,108,22625.41052
Book30,169,32942.9820874
Book41,364,63862.7378901
Book33,289,46623.1054885
Book23,487,80287.0578051
Book6,311,52442.3123137
Book31,471,72419.9831871
Book18,307,47356.1669066
Book26,348,55574.6095332
Book17,431,60344.6546942
Book12,430,68146.2908344
Book11,296,46637.9403096
Book29,341,47368.7827856
Book19,298,42979.5525876
Book16,488,71516.9918897
Book36,233,38812.3965418
Book18,449,75424.9807511
Book16,389,53713.649775
Book20,159,29806.9949404
Book14,314,54925.4380923
Book1,175,31621.3526855
Book7,305,48895.6278611
Book9,229,38590.4014215
Book11,375,52651.610326
Book46,286,45309.6761918
Book27,498,77588.2399436
Book29,242,40667.3711018
Book27,277,47306.4636707
Book11,153,29325.9642075
Book43,202,36944.7215474
Book18,371,49558.4576951
Book3,167,31260.666136
Book13,206,31634.2779594
Book17,163,27637.6221574
Book2,140,26605.6180615
Book40,470,67411.4493194
Book34,266,47237.6726608
Book21,424,70949.2269115
Book5,109,22852.4430221
Book23,243,36377.5553069
Book16,242,41992.0160172
Book8,100,21355.9528286
Book13,421,64278.218801
Book35,266,43701.0578326
Book32,280,43735.7903035
Book5,378,55772.7201657
Book32,120,24607.1592569
Book20,334,45586.5572506
Book10,340,53745.5116329
Book45,294,48415.7175317
Book6,431,66168.7695539
Book39,185,35149.0694313
Book25,150,28465.1419698
Book21,258,40761.0665606
Book39,363,58143.1086028
Book19,164,29393.2994006
Book19,253,41870.2744688
Book26,398,58457.1662049
Book1,158,29966.9927364
Book17,306,48371.4617332
Book44,157,31940.2666548
Book29,185,31613.1742759
Book23,333,51946.8040894
Book22,165,31888.958227
Book34,490,66385.2024063
Book33,418,72150.73566
Book12,450,66272.3091012
Book24,234,43319.5366763
Book19,184,31169.158446
Book12,373,61071.5847337
Book13,251,38892.7517829
Book13,330,55567.8975856
Book35,102,21678.2220011
Book20,379,62162.2042907
Book29,368,54131.1362844
Book18,118,23483.4304343
Book16,350,59297.32445
Book29,477,59006.0380836
Book4,226,41494.1442197
Book28,479,66599.3974292
Book14,157,28191.5709329
Book23,410,66280.3847678
Book34,252,39714.6706903
Book19,475,79875.6228353
Book14,224,37804.4777018
Book18,226,35205.4722306
Book28,377,51761.8724852
Book22,339,49540.4184052
Book15,333,56943.4823254
Book27,248,44447.0836036
Book17,405,66481.498604
Book8,132,26001.5441066
Book22,458,65524.5242124
Book23,97,20797.2243579
Book19,410,57600.4111984
Book25,131,27256.0749113
Book6,161,30528.9842842
Book33,264,45325.3020567
Book35,264,43870.696191
Book16,442,71920.5107444
Book29,207,37482.6405423
Book28,237,37136.3096531
Book34,411,54088.9034728
Book27,304,46881.7473529
Book29,474,76034.4212019
Book5,398,63203.5891486
Book18,261,46061.2320948
Book25,202,35216.8001774
Book20,355,45924.421772
Book19,395,58853.0942543
Book27,347,50475.3029615
Book0,482,65273.3896581
Book19,249,41352.2612051
Book0,151,27714.5258659
Book27,361,61485.0379293
Book28,91,20364.0030874
Book5,363,49539.8247408
Book3,263,45661.0174411
Book1,358,61397.7960193
Book29,219,39153.0871223
Book24,256,41317.1814865
Book42,380,53200.7535654
Book11,337,52878.3842043
Book29,204,38468.8328975
Book7,121,25047.2133004
Book11,334,51717.820609
Book27,274,41817.2546136
Book2,207,35472.1851902
Book35,128,27846.5911505
Book21,456,67387.6876359
Book22,491,77920.9941273
Book17,394,61860.6278798
Book31,109,22916.1911405
Book11,248,39034.8483086
Book15,132,24767.2875507
Book10,370,50679.4645998
Book12,221,36945.2574138
Book20,363,53122.5135404
Book14,289,42609.8359619
Book29,473,67901.152592
Book14,302,49169.5529221
Book4,357,56116.3119671
Book0,377,49760.3442516
Book11,174,30550.8245106
Book18,414,62829.7531666
Book6,361,56246.2078423
Book1,202,36898.7465969
Book3,296,45612.0182338
Book21,191,31729.3068264
Book21,279,39146.2629037
Book16,162,31814.5898028
Book5,196,33403.4386503
Book17,83,19368.9210895
Book30,307,47684.3879627
Book24,448,73835.0886687
Book19,265,45997.7942577
Book1,241,40076.9367368
Book28,258,42831.543964
Book17,324,43321.527594
Book11,278,43046.84638
Book5,296,44663.7175673
Book42,366,62881.3121472
Book27,229,38866.6590861
Book14,263,43600.5924265
Book26,378,58717.927253
Book16,109,22920.7868855
Book18,302,48332.1061102
Book14,110,22226.6096459
Book27,163,29016.274901
Book11,401,52803.2937088
Book15,260,44486.5041104
Book10,358,61852.5558765
Book3,203,36773.379333
Book30,183,32718.5647885
Book20,140,26997.1606398
Book27,108,22777.6706668
Book5,469,62164.6931537
Book22,292,51552.0176371
Book19,409,74675.4652999
Book16,409,74311.183559
Book17,123,24854.2005774
Book19,332,48588.7651288
Book7,155,30478.8886293
Book8,258,46428.5731122
Book9,226,36637.1656045
Book28,476,67111.7258449
Book1,404,58255.9846773
Book20,305,50347.5707582
Book4,499,79871.4227249
Book12,395,56288.7812985
Book31,269,41631.0261712
Book28,261,44062.3851105
Book37,455,73479.329615
Book4,342,55762.6627752
Book31,453,58594.3736198
Book25,323,48069.625014
Book5,340,42195.664494
Book38,281,46713.3356485
Book24,143,28104.2722418
Book23,142,28024.0931232
Book14,355,61699.9015671
Book26,491,79861.5434781
Book32,402,60137.5542755
Book9,286,48926.2385863
Book29,358,52574.8695235
Book17,187,33911.4670435
Book9,316,48796.6371796
Book12,472,65741.8339964
Book35,418,56631.4034733
Book43,441,67972.3859908
Book15,364,56420.962152
Book22,419,67435.6788111
Book0,204,34837.4080489
Book18,345,57449.3193077
Book35,167,31349.6042926
Book32,225,37186.3563437
Book27,437,71824.8666896
Book24,298,45047.835734
Book41,254,37036.5535522
Book19,452,66513.4453458
Book16,87,19973.9129664
Book23,277,39536.9451546
Book9,199,31127.5376069
Book21,325,54531.0153372
Book15,469,77097.7833047
Book20,210,32010.0385438
Book18,171,29059.2685207
Book26,127,24705.2328858
Book9,222,37577.7082211
Book36,354,53975.3332065
Book17,471,67954.8800537
Book24,406,54948.003693
Book21,162,31096.0014923
Book14,281,43123.306669
Book25,480,72457.3964
Book42,400,68806.0488391
Book21,445,78221.0700383
Book23,89,19974.1690854
Book30,398,60765.4413688
Book17,420,65624.729292
Book13,408,60932.7228973
Book10,335,45671.9949327
Book41,445,65793.3518013
Book31,459,64569.2291899
Book18,351,63708.3976671
Book9,279,49419.1272177
Book3,455,62722.3181441
Book19,311,45419.5819099
Book28,235,39344.6893801
Book15,222,37568.8813756
Book7,247,41321.8898317
Book17,387,67183.7526955
Book16,154,28212.8779882
Book24,114,23177.9757101
Book21,380,48756.1937927
Book13,286,47479.8471496
Book39,113,24014.8311232
Book34,208,35262.7192295
Book31,160,29943.791416
Book22,409,56310.4064541
Book14,239,36454.4362195
Book10,205,32170.8611538
Book21,294,45767.0432295
Book26,220,38040.8774684
Book3,216,40999.989689
Book34,295,42110.3490713
Book32,285,44815.4197746
Book11,207,33819.5133031
Book21,432,67251.3729561
Book25,229,39607.9464932
Book30,431,60937.0352618
Book10,193,34576.1472271
Book31,240,40469.3968373
Book32,492,62092.9373601
Book22,138,26997.8364394
Book1,232,39270.538104
Book22,202,34275.0474302
Book1,97,21242.5022968
Book29,328,45836.0029859
Book13,206,39035.5791365
Book30,442,74827.6670638
Book12,152,28541.4206917
Book11,312,52099.9001279
Book29,198,37851.906871
Book10,361,56161.3829246
