,target_carbon_monoxide(t)
1213,1.1357914007617487
1214,1.219703548175006
1215,1.3036156955882634
1216,0.8001428111087184
1217,0.8001428111087184
1218,1.3036156955882634
1219,1.219703548175006
1220,0.7162306636954613
1221,1.219703548175006
1222,1.723176432654551
1223,2.3105614645473533
1224,2.058825022307581
1225,3.317507233506443
1226,2.3105614645473533
1227,0.884054958521976
1228,0.8001428111087184
1229,0.9679671059352336
1230,1.387527843001521
1231,0.38058207404243105
1232,-0.12289081043711379
1233,-0.5424515475034012
1234,-0.9620122845696887
1235,-1.0459244319829462
1236,-0.9620122845696887
1237,-0.6263636949166587
1238,-0.3746272526768863
1239,-0.038978663023856226
1240,0.1288456318026587
1241,0.04493348438940115
1242,0.04493348438940115
1243,-0.5424515475034012
1244,-0.45853940009014366
1245,-0.12289081043711379
1246,0.2127577792159163
1247,-0.038978663023856226
1248,0.4644942214556886
1249,1.8910007274810656
1250,0.6323185162822037
1251,0.1288456318026587
1252,1.387527843001521
1253,1.5553521378280362
1254,0.38058207404243105
1255,-0.12289081043711379
1256,-0.7941879897431736
1257,-0.12289081043711379
1258,-0.9620122845696887
1259,-1.0459244319829462
1260,-0.9620122845696887
1261,-0.8781001371564311
1262,-0.6263636949166587
1263,-0.45853940009014366
1264,-0.20680295785037117
1265,-0.45853940009014366
1266,-0.45853940009014366
1267,-0.6263636949166587
1268,-0.5424515475034012
1269,-0.3746272526768863
1270,-0.7102758423299161
1271,-0.038978663023856226
1272,0.29666992662917385
1273,1.219703548175006
1274,0.7162306636954613
1275,0.38058207404243105
1276,0.29666992662917385
1277,0.1288456318026587
1278,-0.20680295785037117
1279,-0.8781001371564311
1280,-1.0459244319829462
1281,-1.213748726809461
1282,-1.213748726809461
1283,-0.9620122845696887
1284,-0.5424515475034012
1285,1.3036156955882634
1286,2.1427371697208386
1287,1.219703548175006
1288,0.4644942214556886
1289,0.2127577792159163
1290,0.04493348438940115
1291,-0.12289081043711379
1292,-0.3746272526768863
1293,-0.3746272526768863
1294,0.4644942214556886
1295,1.8070885800678085
1296,1.8070885800678085
1297,1.6392642852412933
1298,1.051879253348491
1299,0.1288456318026587
1300,-0.6263636949166587
1301,-0.2907151052636287
1302,-0.5424515475034012
1303,-0.7102758423299161
1304,-1.0459244319829462
1305,-1.213748726809461
1306,-1.213748726809461
1307,-1.0459244319829462
1308,-0.038978663023856226
1309,2.394473611960611
1310,2.1427371697208386
1311,1.219703548175006
1312,-0.45853940009014366
1313,0.29666992662917385
1314,0.6323185162822037
1315,0.4644942214556886
1316,0.4644942214556886
1317,0.7162306636954613
1318,-0.6263636949166587
1319,-0.2907151052636287
1320,1.723176432654551
1321,2.6462100542003832
1322,2.8140343490268984
1323,1.1357914007617487
1324,-0.7941879897431736
1325,-0.5424515475034012
1326,-0.9620122845696887
1327,-1.1298365793962035
1328,-1.1298365793962035
1329,-1.1298365793962035
1330,-1.1298365793962035
1331,-0.8781001371564311
1332,-0.5424515475034012
1333,1.3036156955882634
1334,1.8070885800678085
1335,1.723176432654551
1336,0.7162306636954613
1337,0.4644942214556886
1338,0.9679671059352336
1339,1.723176432654551
1340,1.5553521378280362
1341,1.219703548175006
1342,0.4644942214556886
1343,-0.20680295785037117
1344,0.9679671059352336
1345,-0.2907151052636287
1346,0.2127577792159163
1347,-0.12289081043711379
1348,-0.6263636949166587
1349,-0.2907151052636287
1350,-0.2907151052636287
1351,-0.7941879897431736
1352,-1.1298365793962035
1353,-1.213748726809461
1354,-1.213748726809461
1355,-1.0459244319829462
1356,-0.45853940009014366
1357,1.051879253348491
1358,1.4714399904147786
1359,1.1357914007617487
1360,0.6323185162822037
1361,0.29666992662917385
1362,-0.6263636949166587
1363,-0.038978663023856226
1364,0.9679671059352336
1365,1.051879253348491
1366,1.3036156955882634
1367,1.387527843001521
1368,-0.038978663023856226
1369,0.1288456318026587
1370,0.38058207404243105
1371,-0.12289081043711379
1372,-0.7941879897431736
1373,0.04493348438940115
1374,0.38058207404243105
1375,0.04493348438940115
1376,-0.8781001371564311
1377,-1.0459244319829462
1378,-1.1298365793962035
1379,-0.9620122845696887
1380,-0.2907151052636287
1381,1.387527843001521
1382,1.9749128748943237
1383,1.4714399904147786
1384,0.4644942214556886
1385,-0.3746272526768863
1386,-0.20680295785037117
1387,0.38058207404243105
1388,0.04493348438940115
1389,0.1288456318026587
1390,0.38058207404243105
1391,1.387527843001521
1392,2.1427371697208386
1393,0.29666992662917385
1394,-0.20680295785037117
1395,0.04493348438940115
1396,0.2127577792159163
1397,0.29666992662917385
1398,-0.3746272526768863
1399,0.38058207404243105
1400,-1.1298365793962035
1401,-1.213748726809461
1402,-1.213748726809461
1403,-1.1298365793962035
1404,-1.0459244319829462
1405,-0.5424515475034012
1406,-0.038978663023856226
1407,-0.20680295785037117
1408,-0.20680295785037117
1409,0.2127577792159163
1410,0.38058207404243105
1411,0.04493348438940115
1412,-0.8781001371564311
1413,-0.45853940009014366
1414,-0.7941879897431736
1415,-0.45853940009014366
1416,-0.12289081043711379
1417,1.4714399904147786
1418,1.051879253348491
1419,0.04493348438940115
1420,0.04493348438940115
1421,-0.45853940009014366
1422,-0.3746272526768863
1423,-0.038978663023856226
1424,-0.20680295785037117
1425,-0.12289081043711379
1426,-0.20680295785037117
1427,-0.3746272526768863
1428,-0.7941879897431736
1429,-0.7941879897431736
1430,-1.1298365793962035
1431,-0.8781001371564311
1432,-0.8781001371564311
1433,-0.7102758423299161
1434,-0.7102758423299161
1435,-0.7102758423299161
1436,-0.6263636949166587
1437,-0.2907151052636287
1438,-0.7102758423299161
1439,-0.7102758423299161
1440,-0.7102758423299161
1441,0.1288456318026587
1442,0.2127577792159163
1443,-0.038978663023856226
1444,0.04493348438940115
1445,0.1288456318026587
1446,-0.6263636949166587
1447,-1.0459244319829462
1448,-1.213748726809461
1449,-1.2976608742227185
1450,-1.213748726809461
1451,-1.0459244319829462
1452,-0.12289081043711379
1453,3.065770791266671
1454,3.149682938679928
1455,2.226649317134096
1456,0.7162306636954613
1457,0.1288456318026587
1458,0.29666992662917385
1459,0.2127577792159163
1460,0.38058207404243105
1461,0.29666992662917385
1462,0.29666992662917385
1463,0.5484063688689461
1464,1.4714399904147786
1465,1.723176432654551
1466,0.884054958521976
1467,0.1288456318026587
1468,-0.12289081043711379
1469,-0.6263636949166587
1470,-0.7941879897431736
1471,-1.213748726809461
1472,-1.381573021635976
1473,-1.381573021635976
1474,-1.213748726809461
1475,-1.0459244319829462
1476,-0.3746272526768863
1477,2.3105614645473533
1478,2.8140343490268984
1479,2.478385759373868
1480,2.058825022307581
1481,0.9679671059352336
1482,0.6323185162822037
1483,0.38058207404243105
1484,0.04493348438940115
1485,0.1288456318026587
1486,0.1288456318026587
1487,1.387527843001521
1488,2.3105614645473533
1489,3.4014193809197013
1490,2.8140343490268984
1491,1.051879253348491
1492,0.8001428111087184
1493,0.2127577792159163
1494,-0.20680295785037117
1495,-0.8781001371564311
1496,-0.8781001371564311
1497,-1.0459244319829462
1498,-1.1298365793962035
1499,-0.8781001371564311
1500,-0.3746272526768863
1501,1.8070885800678085
1502,3.149682938679928
1503,2.478385759373868
1504,1.723176432654551
1505,1.3036156955882634
1506,1.387527843001521
1507,2.8140343490268984
1508,0.884054958521976
1509,0.4644942214556886
1510,0.38058207404243105
1511,0.8001428111087184
1512,0.9679671059352336
1513,1.219703548175006
1514,0.29666992662917385
1515,-0.2907151052636287
1516,-0.45853940009014366
1517,-0.5424515475034012
1518,-0.2907151052636287
1519,-0.6263636949166587
1520,-1.0459244319829462
1521,-1.213748726809461
1522,-1.213748726809461
1523,-1.213748726809461
1524,-0.7102758423299161
1525,0.04493348438940115
1526,1.387527843001521
1527,0.5484063688689461
1528,0.4644942214556886
1529,-0.20680295785037117
1530,-0.038978663023856226
1531,0.29666992662917385
1532,-0.20680295785037117
1533,0.1288456318026587
1534,1.219703548175006
1535,2.3105614645473533
1536,2.3105614645473533
1537,1.5553521378280362
1538,2.058825022307581
1539,1.387527843001521
1540,0.7162306636954613
1541,1.1357914007617487
1542,0.5484063688689461
1543,0.2127577792159163
1544,-0.45853940009014366
1545,-0.7102758423299161
1546,-0.7102758423299161
1547,-0.6263636949166587
1548,-0.2907151052636287
1549,1.4714399904147786
1550,2.478385759373868
1551,1.3036156955882634
1552,0.4644942214556886
1553,0.1288456318026587
1554,0.04493348438940115
1555,0.4644942214556886
1556,0.29666992662917385
1557,0.2127577792159163
1558,0.4644942214556886
1559,1.051879253348491
1560,1.9749128748943237
1561,2.3105614645473533
1562,1.219703548175006
1563,0.1288456318026587
1564,0.38058207404243105
1565,0.1288456318026587
1566,0.1288456318026587
1567,-0.5424515475034012
1568,-0.7102758423299161
1569,-0.7102758423299161
1570,-0.8781001371564311
1571,-1.1298365793962035
1572,-1.0459244319829462
1573,-0.3746272526768863
1574,0.5484063688689461
1575,0.6323185162822037
1576,0.7162306636954613
1577,-0.2907151052636287
1578,-0.20680295785037117
1579,-0.20680295785037117
1580,-0.45853940009014366
1581,-0.3746272526768863
1582,-0.3746272526768863
1583,-0.12289081043711379
1584,0.2127577792159163
1585,0.4644942214556886
1586,1.051879253348491
1587,0.29666992662917385
1588,-0.20680295785037117
1589,0.4644942214556886
1590,0.38058207404243105
1591,-0.20680295785037117
1592,-0.7941879897431736
1593,-0.8781001371564311
1594,-1.1298365793962035
1595,-1.213748726809461
1596,-1.213748726809461
1597,-0.8781001371564311
1598,-0.7941879897431736
1599,-0.20680295785037117
1600,0.2127577792159163
1601,-0.20680295785037117
1602,-0.3746272526768863
1603,-0.7941879897431736
1604,-0.7941879897431736
1605,-0.5424515475034012
1606,-0.45853940009014366
1607,0.1288456318026587
1608,0.04493348438940115
1609,0.884054958521976
1610,0.4644942214556886
1611,-0.2907151052636287
1612,-0.3746272526768863
1613,-0.45853940009014366
1614,-0.3746272526768863
1615,-0.7941879897431736
1616,-1.1298365793962035
1617,-1.213748726809461
1618,-1.213748726809461
1619,-1.1298365793962035
1620,-0.3746272526768863
1621,0.7162306636954613
1622,0.1288456318026587
1623,-0.12289081043711379
1624,-0.038978663023856226
1625,-0.2907151052636287
1626,-0.038978663023856226
1627,-0.12289081043711379
1628,-0.3746272526768863
1629,-0.038978663023856226
1630,-0.20680295785037117
1631,0.38058207404243105
1632,0.9679671059352336
1633,1.387527843001521
1634,1.051879253348491
1635,-0.5424515475034012
1636,-0.5424515475034012
1637,-0.5424515475034012
1638,-0.7102758423299161
1639,-1.213748726809461
1640,-1.2976608742227185
1641,-1.381573021635976
1642,-1.213748726809461
1643,-1.1298365793962035
1644,-0.7941879897431736
1645,0.5484063688689461
1646,3.4853315283329582
1647,1.051879253348491
1648,0.4644942214556886
1649,0.04493348438940115
1650,0.6323185162822037
1651,0.884054958521976
1652,0.2127577792159163
1653,0.4644942214556886
1654,0.04493348438940115
1655,0.884054958521976
1656,1.8910007274810656
1657,2.394473611960611
1658,1.4714399904147786
1659,0.4644942214556886
1660,-0.5424515475034012
1661,-0.038978663023856226
1662,-0.5424515475034012
1663,-0.9620122845696887
1664,-1.1298365793962035
1665,-1.2976608742227185
1666,-1.213748726809461
1667,-1.2976608742227185
1668,-0.9620122845696887
1669,1.051879253348491
1670,3.988804412812503
1671,2.3105614645473533
1672,0.5484063688689461
1673,0.29666992662917385
1674,0.1288456318026587
1675,0.29666992662917385
1676,0.29666992662917385
1677,0.38058207404243105
1678,0.38058207404243105
1679,1.3036156955882634
1680,2.226649317134096
1681,1.8070885800678085
1682,1.5553521378280362
1683,0.04493348438940115
1684,-0.12289081043711379
1685,0.1288456318026587
1686,-0.2907151052636287
1687,-0.9620122845696887
1688,-1.1298365793962035
1689,-1.2976608742227185
1690,-1.213748726809461
1691,-1.2976608742227185
1692,-0.8781001371564311
1693,0.9679671059352336
1694,3.065770791266671
1695,1.6392642852412933
1696,0.29666992662917385
1697,0.2127577792159163
1698,0.1288456318026587
1699,0.2127577792159163
1700,0.1288456318026587
1701,0.5484063688689461
1702,0.29666992662917385
1703,1.3036156955882634
1704,1.8070885800678085
1705,2.1427371697208386
1706,2.3105614645473533
1707,0.8001428111087184
1708,0.5484063688689461
1709,0.1288456318026587
1710,-0.5424515475034012
1711,-1.0459244319829462
1712,-1.2976608742227185
1713,-1.2976608742227185
1714,-1.1298365793962035
1715,-1.2976608742227185
1716,-0.9620122845696887
1717,1.9749128748943237
1718,2.6462100542003832
1719,1.219703548175006
1720,0.8001428111087184
1721,-0.038978663023856226
1722,0.1288456318026587
1723,0.04493348438940115
1724,0.1288456318026587
1725,0.04493348438940115
1726,0.38058207404243105
1727,0.7162306636954613
1728,1.6392642852412933
1729,1.8070885800678085
1730,1.387527843001521
1731,0.7162306636954613
1732,0.38058207404243105
1733,1.051879253348491
1734,1.723176432654551
1735,1.3036156955882634
1736,-0.3746272526768863
1737,-0.9620122845696887
1738,-0.9620122845696887
1739,-1.1298365793962035
1740,-1.1298365793962035
1741,-0.45853940009014366
1742,0.2127577792159163
1743,0.2127577792159163
1744,0.1288456318026587
1745,-0.038978663023856226
1746,0.29666992662917385
1747,0.1288456318026587
1748,-0.45853940009014366
1749,0.04493348438940115
1750,0.29666992662917385
1751,0.8001428111087184
1752,0.884054958521976
1753,0.8001428111087184
1754,-0.038978663023856226
1755,-0.5424515475034012
1756,0.6323185162822037
1757,0.884054958521976
1758,2.058825022307581
1759,1.6392642852412933
1760,0.04493348438940115
1761,0.04493348438940115
1762,-0.7941879897431736
1763,-1.2976608742227185
1764,-1.213748726809461
1765,-0.9620122845696887
1766,-0.8781001371564311
1767,-0.8781001371564311
1768,-0.8781001371564311
1769,-0.7941879897431736
1770,-0.45853940009014366
1771,-0.7102758423299161
1772,-0.8781001371564311
1773,-0.6263636949166587
1774,-0.2907151052636287
1775,-0.2907151052636287
1776,-0.2907151052636287
1777,-0.7102758423299161
1778,-0.8781001371564311
1779,-0.7102758423299161
1780,-0.5424515475034012
1781,-0.7102758423299161
1782,-0.9620122845696887
1783,-1.1298365793962035
1784,-1.381573021635976
1785,-1.381573021635976
1786,-1.381573021635976
1787,-1.4654851690492334
1788,-1.1298365793962035
1789,-0.2907151052636287
1790,0.1288456318026587
1791,-0.45853940009014366
1792,-0.7102758423299161
1793,-0.7941879897431736
1794,-0.5424515475034012
1795,-0.3746272526768863
1796,-0.7102758423299161
1797,-0.6263636949166587
1798,-0.3746272526768863
1799,0.1288456318026587
1800,0.38058207404243105
1801,0.2127577792159163
1802,-0.5424515475034012
1803,-0.9620122845696887
1804,-0.9620122845696887
1805,-0.8781001371564311
1806,-1.1298365793962035
1807,-1.381573021635976
1808,-1.213748726809461
1809,-1.213748726809461
1810,-1.2976608742227185
1811,-1.4654851690492334
1812,-1.381573021635976
1813,-0.6263636949166587
1814,0.884054958521976
1815,0.1288456318026587
1816,0.6323185162822037
1817,0.9679671059352336
1818,0.1288456318026587
1819,0.2127577792159163
1820,0.4644942214556886
1821,-0.038978663023856226
1822,-0.12289081043711379
1823,0.884054958521976
1824,2.058825022307581
1825,-0.3746272526768863
1826,-0.3746272526768863
1827,-0.45853940009014366
1828,-0.45853940009014366
1829,-0.45853940009014366
1830,-0.7941879897431736
1831,-0.7941879897431736
1832,-0.8781001371564311
1833,-0.9620122845696887
1834,-0.9620122845696887
1835,-0.9620122845696887
1836,-0.9620122845696887
1837,-0.9620122845696887
1838,-0.8781001371564311
1839,1.6392642852412933
1840,0.29666992662917385
1841,-0.038978663023856226
1842,-0.2907151052636287
1843,0.04493348438940115
1844,-0.12289081043711379
1845,-0.20680295785037117
1846,-0.5424515475034012
1847,1.051879253348491
1848,1.5553521378280362
1849,1.9749128748943237
1850,1.8910007274810656
1851,0.5484063688689461
1852,-0.038978663023856226
1853,0.7162306636954613
1854,-0.20680295785037117
1855,-0.6263636949166587
1856,-1.0459244319829462
1857,-1.213748726809461
1858,-1.213748726809461
1859,-0.9620122845696887
1860,-0.6263636949166587
1861,2.394473611960611
1862,3.317507233506443
1863,2.1427371697208386
1864,-0.20680295785037117
1865,-0.2907151052636287
1866,0.04493348438940115
1867,-0.038978663023856226
1868,-0.038978663023856226
1869,-0.12289081043711379
1870,-0.12289081043711379
1871,1.1357914007617487
1872,1.8910007274810656
1873,1.5553521378280362
1874,1.051879253348491
1875,0.7162306636954613
1876,-0.038978663023856226
1877,-0.12289081043711379
1878,-0.45853940009014366
1879,-0.7941879897431736
1880,-0.8781001371564311
1881,-1.0459244319829462
1882,-1.213748726809461
1883,-1.0459244319829462
1884,-0.2907151052636287
1885,1.219703548175006
1886,1.5553521378280362
1887,1.387527843001521
1888,-0.038978663023856226
1889,-0.038978663023856226
1890,0.38058207404243105
1891,-0.038978663023856226
1892,0.29666992662917385
1893,-0.12289081043711379
1894,-0.038978663023856226
1895,0.29666992662917385
1896,0.38058207404243105
1897,-0.038978663023856226
1898,0.04493348438940115
1899,-0.7941879897431736
1900,-0.7941879897431736
1901,0.2127577792159163
1902,-0.038978663023856226
1903,-0.5424515475034012
1904,-1.0459244319829462
1905,-1.2976608742227185
1906,-1.1298365793962035
1907,-1.2976608742227185
1908,-1.4654851690492334
1909,-1.1298365793962035
1910,-1.0459244319829462
1911,-1.1298365793962035
1912,-0.9620122845696887
1913,-0.9620122845696887
1914,-0.7941879897431736
1915,-0.9620122845696887
1916,-1.213748726809461
1917,-1.1298365793962035
1918,-1.0459244319829462
1919,-1.0459244319829462
1920,-0.8781001371564311
1921,-0.7102758423299161
1922,-0.5424515475034012
1923,-0.7102758423299161
1924,-0.5424515475034012
1925,0.884054958521976
1926,0.7162306636954613
1927,-0.2907151052636287
1928,-1.0459244319829462
1929,-1.2976608742227185
1930,-1.213748726809461
1931,-1.4654851690492334
1932,-1.4654851690492334
1933,-1.381573021635976
1934,-1.2976608742227185
1935,-1.2976608742227185
1936,-1.213748726809461
1937,-1.2976608742227185
1938,-1.2976608742227185
1939,-1.4654851690492334
1940,-1.4654851690492334
1941,-1.381573021635976
1942,-1.0459244319829462
1943,-1.1298365793962035
1944,-0.7941879897431736
1945,-0.7102758423299161
1946,-0.45853940009014366
1947,-0.2907151052636287
1948,-0.45853940009014366
1949,-1.213748726809461
1950,-1.381573021635976
1951,-1.2976608742227185
1952,-1.2976608742227185
1953,-1.2976608742227185
1954,-1.2976608742227185
1955,-1.213748726809461
1956,-1.1298365793962035
1957,-0.2907151052636287
1958,1.387527843001521
1959,0.2127577792159163
1960,-0.2907151052636287
1961,-0.45853940009014366
1962,-0.3746272526768863
1963,-0.2907151052636287
1964,-0.45853940009014366
1965,-0.5424515475034012
1966,-0.038978663023856226
1967,0.9679671059352336
1968,1.3036156955882634
1969,0.4644942214556886
1970,-0.6263636949166587
1971,-0.8781001371564311
1972,-1.213748726809461
1973,-1.0459244319829462
1974,-1.2976608742227185
1975,-1.0459244319829462
1976,-1.213748726809461
1977,-1.213748726809461
1978,-1.2976608742227185
1979,-1.4654851690492334
1980,-1.2976608742227185
1981,-0.3746272526768863
1982,0.6323185162822037
1983,0.38058207404243105
1984,0.04493348438940115
1985,-0.20680295785037117
1986,0.1288456318026587
1987,0.4644942214556886
1988,-0.20680295785037117
1989,-0.2907151052636287
1990,0.6323185162822037
1991,1.6392642852412933
1992,1.387527843001521
1993,2.5622979067871263
1994,1.723176432654551
1995,0.2127577792159163
1996,-0.20680295785037117
1997,0.29666992662917385
1998,-0.8781001371564311
1999,-0.45853940009014366
2000,-0.8781001371564311
2001,-0.7941879897431736
2002,-1.0459244319829462
2003,-1.213748726809461
2004,-1.1298365793962035
2005,-0.9620122845696887
2006,-0.45853940009014366
2007,-0.2907151052636287
2008,-0.20680295785037117
2009,-0.20680295785037117
2010,-0.45853940009014366
2011,-0.8781001371564311
2012,-0.8781001371564311
2013,-0.5424515475034012
2014,-0.20680295785037117
2015,-0.3746272526768863
2016,-0.038978663023856226
2017,0.4644942214556886
2018,-0.038978663023856226
2019,-0.20680295785037117
2020,-0.12289081043711379
2021,-0.45853940009014366
2022,-0.5424515475034012
2023,-0.5424515475034012
2024,-0.9620122845696887
2025,-1.213748726809461
2026,-1.213748726809461
2027,-1.0459244319829462
2028,-0.038978663023856226
2029,1.219703548175006
2030,1.4714399904147786
2031,1.387527843001521
2032,0.4644942214556886
2033,-0.038978663023856226
2034,0.04493348438940115
2035,0.04493348438940115
2036,-0.3746272526768863
2037,-0.12289081043711379
2038,-0.12289081043711379
2039,1.051879253348491
2040,0.8001428111087184
2041,1.3036156955882634
2042,0.8001428111087184
2043,-0.3746272526768863
2044,-0.45853940009014366
2045,-0.2907151052636287
2046,-0.3746272526768863
2047,-0.8781001371564311
2048,-0.9620122845696887
2049,-0.7941879897431736
2050,-0.9620122845696887
2051,-1.213748726809461
2052,-1.0459244319829462
2053,0.6323185162822037
2054,-0.12289081043711379
2055,-0.7941879897431736
2056,-0.7941879897431736
2057,-0.5424515475034012
2058,-0.12289081043711379
2059,-0.038978663023856226
2060,-0.3746272526768863
2061,-0.038978663023856226
2062,0.7162306636954613
2063,1.5553521378280362
2064,1.1357914007617487
2065,1.387527843001521
2066,0.8001428111087184
2067,0.1288456318026587
2068,0.04493348438940115
2069,0.884054958521976
2070,0.8001428111087184
2071,-0.2907151052636287
2072,-0.2907151052636287
2073,-0.45853940009014366
2074,-0.9620122845696887
2075,-0.9620122845696887
2076,-0.6263636949166587
2077,-0.2907151052636287
2078,-0.20680295785037117
2079,-0.2907151052636287
2080,-0.6263636949166587
2081,-0.6263636949166587
2082,-0.3746272526768863
2083,-0.45853940009014366
2084,-0.7941879897431736
2085,-0.5424515475034012
2086,0.04493348438940115
2087,-0.038978663023856226
2088,0.29666992662917385
2089,0.5484063688689461
2090,0.04493348438940115
2091,-1.0459244319829462
2092,-0.8781001371564311
2093,-0.20680295785037117
2094,-0.6263636949166587
2095,-1.0459244319829462
2096,-0.6263636949166587
2097,-0.6263636949166587
2098,-0.7102758423299161
2099,-1.1298365793962035
2100,-0.9620122845696887
2101,-0.7102758423299161
2102,-0.5424515475034012
2103,-0.9620122845696887
2104,-0.7941879897431736
2105,-0.8781001371564311
2106,-0.8781001371564311
2107,-1.1298365793962035
2108,-1.1298365793962035
2109,-0.9620122845696887
2110,-0.7941879897431736
2111,-0.7102758423299161
2112,-0.5424515475034012
2113,-0.45853940009014366
2114,-0.12289081043711379
2115,-0.2907151052636287
2116,-0.12289081043711379
2117,-0.12289081043711379
2118,-0.3746272526768863
2119,-0.8781001371564311
2120,-1.213748726809461
2121,-1.2976608742227185
2122,-1.213748726809461
2123,-1.1298365793962035
2124,-0.20680295785037117
2125,0.5484063688689461
2126,2.226649317134096
2127,1.1357914007617487
2128,0.9679671059352336
2129,0.7162306636954613
2130,0.04493348438940115
2131,0.6323185162822037
2132,0.6323185162822037
2133,0.8001428111087184
2134,0.4644942214556886
2135,1.3036156955882634
2136,0.6323185162822037
2137,2.5622979067871263
2138,0.6323185162822037
2139,0.04493348438940115
2140,-0.12289081043711379
2141,-0.038978663023856226
2142,-0.45853940009014366
2143,-0.9620122845696887
2144,-1.1298365793962035
2145,-1.213748726809461
2146,-1.2976608742227185
2147,-1.1298365793962035
2148,-0.3746272526768863
2149,1.3036156955882634
2150,3.4853315283329582
2151,2.6462100542003832
2152,1.3036156955882634
2153,0.8001428111087184
2154,0.4644942214556886
2155,0.38058207404243105
2156,0.38058207404243105
2157,0.8001428111087184
2158,0.2127577792159163
2159,1.3036156955882634
2160,1.5553521378280362
2161,2.1427371697208386
2162,1.723176432654551
2163,0.884054958521976
2164,-0.20680295785037117
2165,-0.6263636949166587
2166,-0.2907151052636287
2167,-0.7102758423299161
2168,-0.7941879897431736
2169,-1.1298365793962035
2170,-1.1298365793962035
2171,-1.1298365793962035
2172,-0.7102758423299161
2173,1.387527843001521
2174,3.8209801179859886
2175,0.884054958521976
2176,1.219703548175006
2177,0.6323185162822037
2178,0.8001428111087184
2179,0.6323185162822037
2180,0.38058207404243105
2181,-0.038978663023856226
2182,0.04493348438940115
2183,1.5553521378280362
2184,2.394473611960611
2185,2.226649317134096
2186,1.4714399904147786
2187,0.6323185162822037
2188,0.04493348438940115
2189,-0.2907151052636287
2190,-0.7102758423299161
2191,-0.9620122845696887
2192,-0.6263636949166587
2193,-1.0459244319829462
2194,-1.0459244319829462
2195,-0.7941879897431736
2196,-0.5424515475034012
2197,0.884054958521976
2198,2.3105614645473533
2199,1.9749128748943237
2200,0.884054958521976
2201,0.4644942214556886
2202,0.7162306636954613
2203,0.4644942214556886
2204,0.6323185162822037
2205,0.38058207404243105
2206,0.4644942214556886
2207,1.3036156955882634
2208,2.478385759373868
2209,2.394473611960611
2210,2.478385759373868
2211,0.38058207404243105
2212,0.4644942214556886
2213,0.7162306636954613
2214,-0.2907151052636287
2215,-0.5424515475034012
2216,-1.0459244319829462
2217,-1.1298365793962035
2218,-1.213748726809461
2219,-1.0459244319829462
2220,-0.7941879897431736
2221,2.058825022307581
2222,2.7301222016136406
2223,1.9749128748943237
2224,0.29666992662917385
2225,0.1288456318026587
2226,0.04493348438940115
2227,0.1288456318026587
2228,-0.038978663023856226
2229,-0.038978663023856226
2230,0.1288456318026587
2231,0.5484063688689461
2232,1.219703548175006
2233,1.219703548175006
2234,1.1357914007617487
2235,1.051879253348491
2236,0.8001428111087184
2237,-0.3746272526768863
2238,-0.45853940009014366
2239,-0.8781001371564311
2240,-1.0459244319829462
2241,-1.1298365793962035
2242,-1.1298365793962035
2243,-0.8781001371564311
2244,-0.9620122845696887
2245,-1.0459244319829462
2246,-0.45853940009014366
2247,-0.038978663023856226
2248,0.2127577792159163
2249,-0.038978663023856226
2250,-0.038978663023856226
2251,-0.20680295785037117
2252,-0.6263636949166587
2253,-0.5424515475034012
2254,-0.2907151052636287
2255,-0.3746272526768863
2256,-0.5424515475034012
2257,-0.6263636949166587
2258,-0.6263636949166587
2259,-0.038978663023856226
2260,0.29666992662917385
2261,0.5484063688689461
2262,0.1288456318026587
2263,-0.7102758423299161
2264,-1.0459244319829462
2265,-1.0459244319829462
2266,-1.1298365793962035
2267,-1.213748726809461
2268,-1.213748726809461
2269,-1.213748726809461
2270,-1.213748726809461
2271,-1.1298365793962035
2272,-1.0459244319829462
2273,-0.9620122845696887
2274,-0.9620122845696887
2275,-1.0459244319829462
2276,-1.1298365793962035
2277,-1.0459244319829462
2278,-0.8781001371564311
2279,-0.8781001371564311
2280,-0.7102758423299161
2281,-0.7102758423299161
2282,-0.7102758423299161
2283,-0.7941879897431736
2284,-0.9620122845696887
2285,-0.8781001371564311
2286,-0.9620122845696887
2287,-1.1298365793962035
2288,-1.2976608742227185
2289,-1.2976608742227185
2290,-1.2976608742227185
2291,-1.2976608742227185
2292,-0.9620122845696887
2293,-0.2907151052636287
2294,-0.12289081043711379
2295,-0.3746272526768863
2296,-0.2907151052636287
2297,-0.5424515475034012
2298,-0.5424515475034012
2299,-0.45853940009014366
2300,-0.7102758423299161
2301,-0.2907151052636287
2302,-0.2907151052636287
2303,0.8001428111087184
2304,0.29666992662917385
2305,-0.20680295785037117
2306,-0.3746272526768863
2307,-0.7102758423299161
2308,-0.7102758423299161
2309,-0.5424515475034012
2310,-0.6263636949166587
2311,-0.9620122845696887
2312,-1.1298365793962035
2313,-1.213748726809461
2314,-1.213748726809461
2315,-1.1298365793962035
2316,-0.7102758423299161
2317,1.9749128748943237
2318,1.8070885800678085
2319,0.5484063688689461
2320,0.2127577792159163
2321,0.8001428111087184
2322,0.9679671059352336
2323,0.4644942214556886
2324,0.04493348438940115
2325,0.7162306636954613
2326,0.6323185162822037
2327,1.1357914007617487
2328,1.051879253348491
2329,1.387527843001521
2330,0.8001428111087184
2331,0.1288456318026587
2332,0.2127577792159163
2333,0.1288456318026587
2334,0.04493348438940115
2335,-0.3746272526768863
2336,-0.8781001371564311
2337,-1.0459244319829462
