,anomaly,anomaly_category
20232,0.1880094680277143,inlier
1778,0.21135711582016892,inlier
26251,0.10976764025917751,inlier
44386,0.13123522874199706,inlier
22439,0.15343004716977643,inlier
8629,0.15748570864735434,inlier
51652,0.1365076297537005,inlier
30266,0.145966979043553,inlier
15555,0.11074539005928996,inlier
44140,0.12305119847217627,inlier
55295,0.20207614595582568,inlier
46088,0.13248562022617755,inlier
44290,0.1728333200503291,inlier
9757,0.14019133092200992,inlier
33207,0.13601286713981353,inlier
32231,0.13195268834756368,inlier
19780,0.11290558160169051,inlier
52037,0.1953393499236074,inlier
27841,0.18138397580347665,inlier
488,0.11150017727344352,inlier
55452,0.11534867249765568,inlier
23520,0.20350918180275113,inlier
9729,0.1425158580207576,inlier
20090,0.16233242627431022,inlier
26919,-0.04083174957681146,outlier
5583,0.14312709846973953,inlier
35823,0.20493790745787482,inlier
47602,0.11637907153566257,inlier
16717,0.19613909113485356,inlier
12823,0.16609052167881938,inlier
47156,0.16903478524347332,inlier
51934,0.16239695767739176,inlier
32014,0.19554341339564846,inlier
12865,0.16858467562547114,inlier
54431,0.18732579006191907,inlier
57051,0.176558855654595,inlier
11024,0.17736791858953382,inlier
34813,0.18017672763053122,inlier
38438,0.1668339721346785,inlier
33910,0.17703131296685493,inlier
29818,0.2180171158122256,inlier
57811,0.20521391967093283,inlier
17981,0.13806367510528045,inlier
4243,0.10647111224358774,inlier
23649,0.09305822771342032,inlier
43504,0.13875258010428176,inlier
50255,0.10614740065378092,inlier
49,0.2001428603032176,inlier
56842,0.19489560304481124,inlier
29617,0.1550003410373162,inlier
54247,0.1679767958005881,inlier
30708,0.17515703736297566,inlier
37664,0.20817387374621515,inlier
40942,0.1744220750153399,inlier
43116,0.09113464215320222,inlier
13173,0.08707643909273743,inlier
57233,0.15987350081611634,inlier
43631,0.09062251402873212,inlier
43755,0.1260396687201636,inlier
35044,0.1254659979549652,inlier
36403,0.14853230445790816,inlier
30668,0.15561480628236618,inlier
4756,0.19270108832885469,inlier
17578,0.19381213349123172,inlier
30976,0.1619767391079494,inlier
6397,0.21678788687463968,inlier
21099,0.17621846194869828,inlier
28341,0.17159600789796087,inlier
34984,0.21438485231246435,inlier
38735,0.10793283041111679,inlier
56686,0.13157704605419895,inlier
19869,0.047337844381759586,inlier
34449,0.09897176444946942,inlier
11117,0.20731954916307238,inlier
20941,0.17135269792125363,inlier
17156,0.16010817298528046,inlier
40554,-0.002184806433998987,outlier
27377,0.14079901803646272,inlier
25873,0.1757274127425532,inlier
5614,0.045129017433528706,inlier
57301,0.21009227335311403,inlier
51472,0.18342303650531583,inlier
32551,0.18982346682037526,inlier
1642,0.10018741622178895,inlier
753,0.17553891099977947,inlier
46419,0.13623726962756721,inlier
23857,0.11391110798767956,inlier
35974,0.2095727640133065,inlier
29333,0.15636087676501192,inlier
38331,0.07833866453476512,inlier
22207,0.18962742434093371,inlier
1051,0.18261046775790452,inlier
37550,0.13870153049817974,inlier
10491,0.13426304336621925,inlier
12304,0.13701135274410137,inlier
21017,0.16026005159778045,inlier
57526,0.19099842616749513,inlier
37058,0.16818726865143863,inlier
46588,0.06936388606656962,inlier
52996,0.09805789211849592,inlier
48848,0.16975867314252407,inlier
37352,0.1991830707072954,inlier
20103,0.19666402181071735,inlier
45509,0.15704891398600246,inlier
48210,0.20875126110672543,inlier
41652,0.18985862925077723,inlier
55069,0.17674544628080052,inlier
24616,0.09334657143073699,inlier
49614,0.1598102920603824,inlier
21191,0.17838736332669114,inlier
48475,0.06794109906022583,inlier
45657,0.09363156733720235,inlier
27809,0.12545663314099648,inlier
57631,0.19717281310439416,inlier
1639,0.1657543704644855,inlier
25120,0.12911928020716557,inlier
33485,0.09428002930502855,inlier
51628,0.19391081048646736,inlier
9807,0.1359643022581855,inlier
8580,0.1973275343639344,inlier
31044,0.08678136686627169,inlier
41687,0.1781418597553045,inlier
26366,0.0766693147825026,inlier
28084,0.11241868015541567,inlier
34911,0.19254136873114408,inlier
20021,0.14384003911875565,inlier
40262,0.15752366660641104,inlier
24344,0.18185925980530615,inlier
34280,0.11245978950127111,inlier
51787,0.11980784353985946,inlier
2975,0.14361713059551257,inlier
17726,0.025066791875915206,inlier
29151,0.1659961525837691,inlier
23120,0.20396088236117316,inlier
23715,0.19417247093851048,inlier
9510,0.18969800137027543,inlier
26666,0.09786759482524932,inlier
27817,0.07503085048507663,inlier
5338,0.09890269239522975,inlier
10071,0.07792674560973534,inlier
18147,0.2045176690345209,inlier
42227,0.15216720907315123,inlier
24290,0.18225050811738425,inlier
33775,0.08482425720376197,inlier
8777,0.1861789357807131,inlier
55687,0.20197090309252158,inlier
40086,0.14620959834679642,inlier
37381,0.1525521927457436,inlier
17503,0.15343950629099257,inlier
14557,0.18603221521817725,inlier
36386,0.1781202858488833,inlier
35468,0.1843540580624879,inlier
57648,0.13937687586136277,inlier
12425,0.19209064605556708,inlier
13005,0.1825336375634205,inlier
40207,0.14609846455934816,inlier
3500,0.19901914457101044,inlier
20780,0.1574578371908666,inlier
36521,0.1714256687735699,inlier
9974,0.10099150044986238,inlier
1273,0.16513906845898274,inlier
51239,0.003200232307091766,inlier
58392,0.19357921677485268,inlier
52017,0.19872432797720624,inlier
26589,0.15414138523106924,inlier
4129,0.19461126271216472,inlier
52075,0.1647897510604685,inlier
4455,0.11724943076646066,inlier
37436,0.1865355661490094,inlier
4504,0.13283744875906806,inlier
52881,0.15998269889284306,inlier
52171,0.18835904783665097,inlier
40116,0.19394371080897788,inlier
43707,0.1675308026861425,inlier
26765,0.1748064994182164,inlier
18356,0.16128265561167426,inlier
49553,0.1416248527961229,inlier
22226,0.19734569413144482,inlier
14786,0.19143395866655888,inlier
45534,0.11457419485144738,inlier
41985,0.21474459127009254,inlier
23027,0.020261149822333846,inlier
19362,0.16331877447873838,inlier
58041,0.03904794444872117,inlier
44612,0.13557235783294552,inlier
22254,0.16724106998163052,inlier
46092,0.1999135590846588,inlier
46655,0.21864940009227163,inlier
47694,0.17800378758022672,inlier
11422,-0.0068268676975487,outlier
31322,0.1707275863407855,inlier
9066,0.20326276462839304,inlier
48534,0.1742815474493702,inlier
475,0.18131335291118306,inlier
4427,0.06370297584757434,inlier
31923,0.1384567700354184,inlier
41076,0.15533607076731687,inlier
44935,0.050352598838896534,inlier
20511,0.12506446318702236,inlier
24776,0.19163298944623391,inlier
46271,0.15667122852391485,inlier
6406,0.00329291699947476,inlier
11577,0.10802677875104638,inlier
38808,0.10821279705478093,inlier
20939,0.11944710543356435,inlier
33161,0.162873638047282,inlier
11287,0.06788850714489325,inlier
34198,0.18186647956853402,inlier
976,0.03801979580843218,inlier
1994,0.15658526396601014,inlier
39146,0.13487205877010872,inlier
11302,0.18176940965752486,inlier
30845,0.11441940586551069,inlier
13354,0.16855543403451595,inlier
395,0.10552617198026681,inlier
26171,0.05698937755533273,inlier
12206,0.15865337462550333,inlier
16871,0.10839132626534753,inlier
20188,0.13006869942208932,inlier
57081,0.20262788550231775,inlier
10397,0.04835227033110323,inlier
29804,0.1110097856662664,inlier
37983,0.19368337042082834,inlier
41855,0.19888510045899532,inlier
29579,0.18630474284351434,inlier
25697,0.18538005280378717,inlier
49446,0.20840917259087294,inlier
25142,0.1244204555059697,inlier
24771,0.176093429668569,inlier
11906,0.11803306004092684,inlier
47069,0.12537591420869948,inlier
9284,0.08424677631208655,inlier
23964,0.18554133282122515,inlier
47670,0.20851981500840783,inlier
5102,0.1333438290854656,inlier
27619,0.18734640138492953,inlier
50187,0.060018334600125844,inlier
43086,0.08010436878184268,inlier
5331,0.19604784782437884,inlier
54604,0.09455624813798791,inlier
48160,0.19493004165836864,inlier
25482,0.12882869597989144,inlier
9543,0.19423939202032375,inlier
37636,0.1167122009672365,inlier
43088,0.1478841762831724,inlier
28205,0.14242456720418162,inlier
49919,0.15789232138560771,inlier
43222,0.09923775689793957,inlier
32941,0.18099354449995292,inlier
18957,0.07079959631962951,inlier
57163,0.1863587715949762,inlier
7151,0.11454187399264848,inlier
16789,0.18861762741031035,inlier
29118,0.1488073794066921,inlier
3969,0.16101840503023346,inlier
15668,0.15452334701523268,inlier
4696,0.1958134502161868,inlier
14405,0.05570309052928202,inlier
34355,0.132569292978174,inlier
58291,0.09908626873245718,inlier
3614,0.18603686936189306,inlier
25771,0.2003112563538258,inlier
50055,0.13656380654038308,inlier
23567,0.2162619377253257,inlier
58128,0.181842446372171,inlier
4935,0.21517540639080035,inlier
36820,0.15488384308622444,inlier
8352,0.16027042673536396,inlier
43311,0.09369919396417326,inlier
18205,0.19964086435801598,inlier
38369,0.11120988911130392,inlier
29745,0.15727284751310072,inlier
6165,0.20189560778587834,inlier
37101,0.14808568115881698,inlier
49558,0.08789994274717905,inlier
12703,0.18002793336526446,inlier
19845,0.17087581229034876,inlier
27020,0.06492621586625669,inlier
7313,0.17663703394403613,inlier
40591,0.19633779907228505,inlier
11551,0.1426371642770385,inlier
46832,0.06420705007576255,inlier
13531,0.10518768614705876,inlier
7155,0.21033578126866792,inlier
2987,0.05735268774104563,inlier
46689,0.18948108869137764,inlier
48253,0.16893626531625372,inlier
50571,0.18666555162215176,inlier
48881,0.05215838829406627,inlier
40678,0.1880525379089733,inlier
3532,0.13013310516015392,inlier
45308,0.18505778570994852,inlier
50270,0.18014858990744453,inlier
46725,0.1780232688549893,inlier
8468,0.061789266009060095,inlier
18805,0.18670721353837438,inlier
51957,0.204143621403722,inlier
31454,0.19468404153414437,inlier
13378,0.1518372080505338,inlier
38750,0.17006874689142687,inlier
9861,0.1491067847666483,inlier
41237,0.1728727021177,inlier
41184,0.13150350460590654,inlier
24517,0.16211619461713922,inlier
13664,0.15582287871361283,inlier
28661,0.16135095804381838,inlier
39410,0.2027555525367556,inlier
44958,0.16015397717464236,inlier
4319,0.17477873311050823,inlier
47943,0.1251724845990494,inlier
40111,0.2075546302527823,inlier
58151,0.1804814889883143,inlier
9228,0.12763514984031477,inlier
15696,0.1424072516335924,inlier
53498,0.10042293149099724,inlier
34555,0.2158534553522234,inlier
13246,0.1471194632046709,inlier
42979,0.16530857145765487,inlier
17780,0.1362257095006335,inlier
23763,0.03639109850762334,inlier
22855,0.10239509064354668,inlier
465,0.18292344017391926,inlier
14078,0.15424030372208875,inlier
3001,0.1576846007810142,inlier
5484,0.14939486755140574,inlier
10932,0.18867688569667967,inlier
25731,0.14443178399569112,inlier
16884,0.18311736978192317,inlier
55546,0.09912190781603558,inlier
28812,0.18572311688559728,inlier
19332,0.19145801858539474,inlier
3152,0.17329082458561462,inlier
30306,0.09902485774458292,inlier
1699,0.15203721687591115,inlier
58225,0.19558100576524617,inlier
5658,0.18741482493699507,inlier
45941,0.05728702251803863,inlier
18401,0.1406491122193178,inlier
46096,0.062158193484675994,inlier
25925,0.09813583917849666,inlier
13487,0.08111228868308895,inlier
29624,0.16514108604292926,inlier
29022,0.0288211100118011,inlier
31458,-0.016597016266078457,outlier
10380,0.20724730182322254,inlier
52618,0.15323675434685657,inlier
6872,0.1732771167103701,inlier
27565,0.08458799465735267,inlier
27048,0.04110433379535572,inlier
7322,0.1769182251745724,inlier
57232,0.1596356121858309,inlier
7707,0.13724842234136864,inlier
21178,0.20340409897009204,inlier
42425,0.20060917705173958,inlier
18664,0.17302886377088172,inlier
40169,-0.028101618866869127,outlier
20851,0.15226014893456208,inlier
4193,0.15750755140501915,inlier
49071,0.13661886589891253,inlier
9993,0.20828397573743163,inlier
39571,0.12596623294491033,inlier
44432,0.0422220412305605,inlier
5959,0.20061602778920073,inlier
6447,0.18866366743223706,inlier
21574,0.02872692580951075,inlier
8202,0.10801905778617271,inlier
43409,0.08501938950555421,inlier
14611,0.10682755679376654,inlier
53046,0.1842124071300762,inlier
20394,0.09741690780696088,inlier
3166,0.18783268158939692,inlier
56925,0.12435180092703385,inlier
14619,0.19305617721069152,inlier
37554,0.08660448931348885,inlier
24671,0.18108125493328947,inlier
35804,0.007482594599455106,inlier
49480,0.10982831238898683,inlier
27008,0.16201524293357317,inlier
39179,0.12738893049640393,inlier
27062,0.18454579497376317,inlier
53099,0.14989193845762622,inlier
23688,0.10822941780153505,inlier
57064,0.06217053470798639,inlier
17909,0.1946654470111821,inlier
30224,0.18544946153106606,inlier
5400,0.18373762309978237,inlier
51848,0.09770663123779832,inlier
35965,0.09033917503498812,inlier
44970,0.1372597862747496,inlier
56893,0.21234475407337844,inlier
41798,0.11169807875481097,inlier
45846,0.1686684692187717,inlier
481,0.21987849257056286,inlier
55799,0.16233894449108255,inlier
2867,0.13644225365148965,inlier
23594,0.103311825169772,inlier
37369,0.06687814525740987,inlier
31,0.19539686539945095,inlier
28737,0.19713069571960112,inlier
19988,0.05611036143657222,inlier
50838,0.18850916938495482,inlier
20543,0.14723676275324793,inlier
30607,0.19780463925929043,inlier
12639,0.18971987548045383,inlier
2049,0.16931305155236503,inlier
5812,0.16899335320216313,inlier
29609,0.1920438195219405,inlier
43036,0.12713484846569717,inlier
47972,0.058942762775433644,inlier
17034,0.20056351687712992,inlier
7268,0.1655469451380468,inlier
41950,0.17394060250632926,inlier
5841,0.04314642140578617,inlier
37364,0.1713600325640084,inlier
53069,0.2089284679525864,inlier
25043,0.12368898916685678,inlier
41566,0.09117753577151899,inlier
6019,0.13922701486149974,inlier
46027,0.14683671857888558,inlier
41836,0.18535961469876971,inlier
44479,0.14777526651610728,inlier
51135,0.1609059589874215,inlier
3223,0.18099064135591386,inlier
51432,0.17397617421349487,inlier
3438,0.19019097898175708,inlier
55018,0.1690052503350452,inlier
31699,0.18072079338247554,inlier
10478,0.19936085751791283,inlier
53752,0.0692311618667869,inlier
30118,0.20582420901977316,inlier
9250,0.15216377964857697,inlier
12378,0.17891810760435684,inlier
2276,0.17518376346783765,inlier
51713,0.12946368463852026,inlier
44448,0.1597654302300789,inlier
41419,0.16345198438054442,inlier
11668,0.05146733870615805,inlier
28097,0.18155764041478412,inlier
2482,0.0788937726681761,inlier
22244,0.18982567040211024,inlier
42237,0.14147785959165732,inlier
31084,0.1595009115581535,inlier
43189,0.1857066459770068,inlier
57223,0.12115243209132281,inlier
35863,0.13855817901725442,inlier
44897,0.19787665978698488,inlier
13150,0.15237762903647084,inlier
5228,0.1814021365966803,inlier
38451,0.19810986371617323,inlier
25434,0.18874159486170305,inlier
43566,0.0569885670443232,inlier
50490,0.1766219139090799,inlier
41801,0.19133290059624553,inlier
14509,0.21164080596970702,inlier
5164,0.18270526315201358,inlier
39921,0.19029084482719427,inlier
36338,0.10419806060862413,inlier
39061,0.1923175561439056,inlier
27414,0.1883108293097882,inlier
2918,0.11430123196486786,inlier
26804,0.08836015445109968,inlier
20893,0.19811249259908337,inlier
58475,0.1920270401253767,inlier
3923,0.08365315222056424,inlier
55353,0.11547575128757581,inlier
41109,0.12556078852211677,inlier
22173,0.2006467137368395,inlier
32210,0.1956060031442592,inlier
49003,0.11277324378161013,inlier
15775,0.1268939855723793,inlier
25852,0.1802706338009824,inlier
43577,0.1234988792372993,inlier
50718,0.12035108288970936,inlier
34062,0.15288560999831752,inlier
14749,0.101854360075324,inlier
37125,0.1640229719965801,inlier
44040,0.15117678610682045,inlier
38981,0.12644931208190252,inlier
57307,0.07612398154231981,inlier
51407,0.18564255640556931,inlier
41991,0.13889531150848927,inlier
12540,0.1222801949543848,inlier
47088,0.004729855069526612,inlier
53167,0.18395291469443392,inlier
11357,0.20169469292982,inlier
5081,0.1909564444395785,inlier
15232,0.13873915732503583,inlier
39180,0.16776106255770357,inlier
36698,0.16941616046439723,inlier
22997,0.17845680325327523,inlier
23945,0.0840045425378737,inlier
20917,0.18167651058964568,inlier
56602,0.1946626080704747,inlier
39497,0.1886455737969014,inlier
58279,0.06880065788821887,inlier
22322,0.21840015313712857,inlier
13280,0.16748803369399756,inlier
39381,0.2020641144929975,inlier
37410,0.1265136355898232,inlier
1722,0.19777227850284546,inlier
39272,0.16347321190035463,inlier
25719,0.07374747115925484,inlier
24292,0.07240673008376375,inlier
2394,0.1359691836871177,inlier
27152,0.1996933829424971,inlier
21328,0.15448172774217706,inlier
31477,0.17516451671333005,inlier
16097,0.15824600387784837,inlier
27248,0.0115285976663978,inlier
5317,0.08922284067343655,inlier
47894,0.18739288452582142,inlier
15949,-0.0011696681806913078,outlier
44992,0.17028835576176504,inlier
43763,0.15975653869299833,inlier
48364,0.08659166372235305,inlier
26895,0.07604431707361059,inlier
55159,0.19322687799565857,inlier
57143,0.2141835375167616,inlier
13412,0.13791475841900197,inlier
13756,0.148592041446805,inlier
9152,0.12523486686254187,inlier
34093,0.115362882918987,inlier
34348,0.11917733880515041,inlier
51903,0.12371774147902087,inlier
31554,0.19004400479590716,inlier
50509,0.1317406653956414,inlier
24652,0.1861961393522431,inlier
32288,0.14304737164861558,inlier
1588,0.11783603503586537,inlier
49686,0.08479736088865253,inlier
17982,0.0670741039633378,inlier
15606,0.19197796990374605,inlier
17679,0.13862467486911229,inlier
53322,0.19047645818397602,inlier
38800,0.1332176584417472,inlier
32318,0.17835464663586376,inlier
37744,0.20678630840260204,inlier
52950,0.14495596638180808,inlier
743,0.15079541600930113,inlier
10270,0.16958288640964486,inlier
25974,0.006672811035583481,inlier
45586,0.20525972261413572,inlier
38637,0.1613637052765533,inlier
50177,0.181001811468064,inlier
16110,0.07298823521998876,inlier
46476,0.1531093263305191,inlier
22783,0.10176213656218691,inlier
43587,0.17492740207502416,inlier
40348,0.14380825178841772,inlier
7325,0.15870436154134543,inlier
47242,0.18904734285153285,inlier
16714,0.14676911373840085,inlier
8523,0.16220524406760878,inlier
24831,0.16544825031800697,inlier
31012,-0.004168656417911087,outlier
51187,0.2156048588932924,inlier
6511,0.19603642954819595,inlier
12377,0.04008017051966084,inlier
28973,0.19028076253770532,inlier
24863,0.1547932094697771,inlier
46577,0.18566789056956345,inlier
39048,0.19441331649371968,inlier
14705,0.20295320869196648,inlier
12246,0.08845681191904686,inlier
51920,0.1799947672111809,inlier
4780,0.20021330070550636,inlier
52098,0.18503127255239388,inlier
42077,0.04781062338000497,inlier
52196,0.11638602211055171,inlier
38970,0.16448713655029978,inlier
4976,0.1408982989534639,inlier
56426,0.11912645535366312,inlier
56929,0.20385819218719098,inlier
13271,0.17812513852250617,inlier
1854,0.18291498985290783,inlier
6011,0.19754625680309573,inlier
47246,0.1846748143623823,inlier
36649,0.07286601996436526,inlier
47868,0.10186407875161863,inlier
11984,0.1841770156477417,inlier
35530,0.07263564344238016,inlier
23300,0.16771734358263574,inlier
21057,0.19605003854143394,inlier
53360,0.08982765056858844,inlier
12008,0.17135539141522954,inlier
52736,0.15417382197988044,inlier
42397,0.17862239202649444,inlier
42583,0.2051298515935281,inlier
1358,0.2040275114123935,inlier
12635,0.18876823836918627,inlier
50456,0.14381785844262157,inlier
24057,0.18608734179854425,inlier
22196,0.11124215574505558,inlier
46384,0.18550114012242797,inlier
11521,0.1465110605716729,inlier
49489,0.20920035262598852,inlier
31088,0.20355505143482638,inlier
7484,0.1604195255409387,inlier
52055,0.16013433552812284,inlier
50783,0.17378589294700625,inlier
36301,0.19413741448777694,inlier
8180,0.11091817033137485,inlier
43365,0.11495712424611015,inlier
28577,0.18032225758621018,inlier
49898,0.17927848294456522,inlier
40428,0.15044007467522763,inlier
18050,0.20030406137553364,inlier
24422,0.06439157532224615,inlier
32098,0.13949077569797214,inlier
26757,0.09182650326857511,inlier
55523,0.1706038444456096,inlier
25759,0.048458205827627054,inlier
12628,0.10485125844705945,inlier
43474,0.18791423749621905,inlier
50335,0.20284579192909868,inlier
48725,0.1520257955303277,inlier
38641,0.20570412361217932,inlier
6127,0.15597911752452237,inlier
20650,0.1849231598248975,inlier
15444,0.16468955055893775,inlier
53928,0.20452058759826897,inlier
58263,0.11823695627096226,inlier
39023,0.1313434355743639,inlier
38899,0.1998113972845706,inlier
45843,0.18152974462009214,inlier
11084,0.11563905282903986,inlier
23844,0.19124721093374353,inlier
30034,0.14498919358719475,inlier
25397,0.15622888805075563,inlier
5585,0.06646800908294592,inlier
7205,0.17087621213709653,inlier
13257,0.08686713699717408,inlier
44741,0.19379458642910247,inlier
2321,0.1334457600600727,inlier
32241,0.1921502437473961,inlier
23776,0.06695316971470755,inlier
33299,0.1802012264572051,inlier
20854,0.1419445949603227,inlier
8788,0.1832885369325008,inlier
576,0.13167299933041055,inlier
18813,0.17335996641893253,inlier
16493,0.0987272195518828,inlier
40544,0.1393975487697947,inlier
32481,0.10461952104174221,inlier
19153,0.20760256295554896,inlier
12543,0.18940871180415386,inlier
9699,0.08812086344784609,inlier
49141,0.15229249852264104,inlier
26544,0.15185146501678676,inlier
5489,0.2099371529921148,inlier
49960,0.17028225474472652,inlier
41748,0.05958794351916363,inlier
48100,0.2056714665862951,inlier
23448,0.18325795908661663,inlier
52433,0.19738779728257838,inlier
12237,0.20662523482304013,inlier
10691,0.13808455272070141,inlier
47916,0.17624790107897337,inlier
56572,0.19445020934643775,inlier
6028,0.12300975804493813,inlier
31327,0.18039774908488115,inlier
8967,0.09963617570447436,inlier
58608,0.1465058753074151,inlier
3995,0.07889912275235922,inlier
29146,0.17033884805260507,inlier
30602,0.1525035665036233,inlier
45783,0.18779281245993418,inlier
54798,0.16184791392348669,inlier
44934,0.1464210968656347,inlier
9315,0.17494075056227276,inlier
16624,0.16905071115416992,inlier
56586,-0.022960633828683297,outlier
28031,0.09821988245994207,inlier
16937,0.10914369744706931,inlier
2196,0.1717217048758884,inlier
45005,0.20832627331748688,inlier
44307,0.17780351200606237,inlier
56990,0.17779163705807205,inlier
47495,0.1332784490729802,inlier
12518,0.1610421310225184,inlier
45388,0.0713398708080687,inlier
52569,0.03599808710361363,inlier
39229,0.21126434879743883,inlier
7253,0.1021305607127645,inlier
28234,0.05774652260207591,inlier
32574,0.1391877918536053,inlier
18902,0.13657962693633185,inlier
490,0.15298085713722914,inlier
120,0.0896759842664645,inlier
55605,0.10823763125771968,inlier
29566,0.18528408785532785,inlier
37509,0.2079443825973471,inlier
56657,0.09458143468751412,inlier
16897,0.16913138839621933,inlier
25580,0.2097607606375576,inlier
3626,0.19299515593970662,inlier
34877,0.17067299174619516,inlier
45901,0.07230348084201954,inlier
50290,0.07834210680386877,inlier
18849,0.1736436959783088,inlier
51808,0.0954546982972162,inlier
39806,0.17009129609559037,inlier
23634,0.18855034570312723,inlier
37669,0.17102748136345225,inlier
23037,0.1890220078445375,inlier
14985,-0.04433240413046469,outlier
14308,0.17827309531040603,inlier
52200,0.19364897596749764,inlier
54656,0.16181101740955983,inlier
13203,0.12111449283580988,inlier
40853,0.09061371468503943,inlier
25112,0.09697614400037513,inlier
26285,0.11629338413063206,inlier
49673,0.15824422083173117,inlier
44563,0.10106760847382001,inlier
26360,0.1623759014569628,inlier
17454,0.18477392810722226,inlier
37513,0.18424608493500033,inlier
54789,0.11304752806302187,inlier
15834,0.16913980339482404,inlier
6636,0.18797409941996407,inlier
16197,0.18148696973932776,inlier
4456,0.15958266926578446,inlier
7521,0.13636205273987462,inlier
2885,0.09511196815479805,inlier
55389,0.15287723374672962,inlier
23294,0.20444674845620908,inlier
52594,0.1622785853920764,inlier
17535,0.18944712731698915,inlier
43208,0.08701202183005319,inlier
33390,0.189487152487465,inlier
3006,0.11164758816553899,inlier
26640,0.10246563704185596,inlier
18674,0.17187495440506817,inlier
12021,0.174046947320681,inlier
45970,0.1675315601656414,inlier
8480,0.1705970137426342,inlier
50232,0.18511682585687,inlier
23845,0.20105099436507579,inlier
52884,0.20169392533843417,inlier
1744,0.10072935346217915,inlier
7646,0.16218751548005306,inlier
32955,0.1481925623571872,inlier
18471,0.15477902800024512,inlier
54979,0.19223589483859804,inlier
8850,0.16543556617354332,inlier
12405,0.17853509730848371,inlier
7795,0.07251546831175903,inlier
33206,0.1728158880418314,inlier
20389,0.19884837783314913,inlier
51896,0.11236135839481942,inlier
22571,0.1358979549226152,inlier
28525,0.18169617686766776,inlier
14495,0.07743188339041918,inlier
15334,0.1545347174959354,inlier
58005,0.1686530638565406,inlier
45823,0.0780756459989177,inlier
8606,0.10676681533954102,inlier
36119,0.18871172595837993,inlier
14171,0.16831763767373314,inlier
39912,0.04764577152834615,inlier
41400,0.20337348412170791,inlier
36249,0.2013688840055028,inlier
18662,0.16511010929808934,inlier
36873,0.17176053630330224,inlier
10968,0.149984636582761,inlier
9943,0.1301158795086645,inlier
30595,0.14963334381643595,inlier
46223,0.14631715903715026,inlier
22510,0.05518557597616702,inlier
7977,0.190247672518497,inlier
22456,0.19676726390911797,inlier
15989,0.18403364191078486,inlier
21205,0.12265554456838429,inlier
30731,0.17617905487303692,inlier
27819,0.16600940077996285,inlier
50741,0.1776818877253466,inlier
57922,0.02592490263244518,inlier
46911,0.09536970107878728,inlier
17624,0.1440692280491539,inlier
47815,0.13036173724158662,inlier
50732,0.18228205386019675,inlier
35367,0.21539660199721677,inlier
18920,0.20012655023498654,inlier
27099,0.0402969851085222,inlier
37989,0.13815162209591875,inlier
38639,0.1777108032903738,inlier
13490,0.0957891657590968,inlier
29169,0.14205151048040088,inlier
30889,0.2035173071301089,inlier
55779,0.09443013371808495,inlier
2417,0.15529839994785594,inlier
33851,0.17802227470032084,inlier
54054,0.03055623584722489,inlier
54253,0.19517808456387836,inlier
38954,0.1664472203814027,inlier
18809,0.18864925433211,inlier
373,0.19243375236494142,inlier
13220,0.09657957633113401,inlier
43363,0.1847448782591029,inlier
15413,0.1832011017202192,inlier
39831,0.18167548872456474,inlier
47891,0.17188158602506587,inlier
55911,0.13102799652565444,inlier
33831,0.18086421733792257,inlier
49402,0.16572414820092235,inlier
52757,0.17993590220814298,inlier
51805,0.1494045016366961,inlier
48039,0.11523427817906873,inlier
4369,0.030648681374022324,inlier
23681,0.14341596721789124,inlier
25763,0.1942998972534789,inlier
11853,0.18268353150747269,inlier
54972,0.1817943266656914,inlier
1356,0.20415085715008163,inlier
32208,0.16899928299428219,inlier
34743,0.1032681877943804,inlier
46814,0.18944213301361146,inlier
8652,0.17755974042489459,inlier
4224,0.11267191842690094,inlier
58066,0.09828624743896941,inlier
16558,0.12222245486126526,inlier
13131,0.04656137610596944,inlier
22649,0.17654764464024764,inlier
599,0.18547489474375245,inlier
40294,0.1995115205826795,inlier
15664,0.1794200012312781,inlier
45454,0.14669878425792054,inlier
48440,0.18962070127104536,inlier
45545,0.17653486773179006,inlier
12442,0.13040730618141816,inlier
56855,0.09613474634284447,inlier
9038,0.00757628246163633,inlier
20366,0.16907848401982734,inlier
22578,0.1932568128907795,inlier
43899,0.16914129467121408,inlier
55967,0.07904028096555116,inlier
31030,0.19228718599704286,inlier
43968,0.07287587652757055,inlier
55560,0.1491130980274215,inlier
41430,0.1712008744630612,inlier
25383,0.16255848636462011,inlier
46768,0.18959892078689228,inlier
28655,0.17727466967943473,inlier
58011,0.21526990427511772,inlier
25923,0.18260941651363832,inlier
15871,0.17585665952126545,inlier
1518,0.11404187423463308,inlier
25800,0.04389890924235873,inlier
23562,0.12265118538210235,inlier
3252,0.16008057147680727,inlier
50627,0.19417661582476525,inlier
43383,0.10756526935770705,inlier
26416,0.18543441277544898,inlier
46441,0.1213478567628885,inlier
41552,0.19326315297128255,inlier
44208,0.1907729395810419,inlier
50570,0.19283673183683053,inlier
56811,0.21040821382367791,inlier
5715,0.13464402052716506,inlier
43396,0.0952590437957388,inlier
30675,0.1376495684093067,inlier
18418,-0.029519978512435596,outlier
58401,0.19044712489147936,inlier
37914,0.09979711737369912,inlier
54214,0.15442911011338373,inlier
37635,0.13374784138665935,inlier
3831,0.17419889699740032,inlier
45453,0.16214729809866663,inlier
29843,0.13613121096497593,inlier
39024,0.18286373845812276,inlier
1558,0.1310580000308228,inlier
2283,0.01326763652938856,inlier
764,0.17340763177955698,inlier
51464,0.16209864375922461,inlier
