"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 22:51:41	FALSE	NA	"802646033297707013"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kiisaan"	183	TRUE	FALSE	NA	NA
"#Indian #rupee #hits #record low https://t.co/1DcUVj7hYo"	FALSE	0	NA	2016-11-26 22:45:03	FALSE	NA	"802644363306237952"	NA	"<a href=\"http://epapers.qlek.com\" rel=\"nofollow\">newsTwitterSecond</a>"	"newsArenaPak"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 22:42:10	FALSE	NA	"802643637230178305"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kmarkri"	183	TRUE	FALSE	NA	NA
"RT @Narendramodi_PM: The highlights of the responses to the question :- What do you think of the government’s move to demonetize old 500 an…"	FALSE	0	NA	2016-11-26 22:41:12	FALSE	NA	"802643397143973888"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Mouli_ckn"	40	TRUE	FALSE	NA	NA
"RT @ETMarkets: Weak rupee drags BSE #Dollex 8% down in Nov, shows why #FIIs are running for exit https://t.co/Ovi4Rs8J5o"	FALSE	0	NA	2016-11-26 22:38:52	FALSE	NA	"802642809421328384"	NA	"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"	"_CaptainH_"	1	TRUE	FALSE	NA	NA
"RT @JoinAAP: Transport - 70% ⬇️
Real estate - 90% ⬇️
Jeweller - 80% ⬇️
Mandis- 70% ⬇️
Rupee -all time low ⬇️
Jobs -all time low ⬇️

#मोदी_ह…"	FALSE	0	NA	2016-11-26 22:37:55	FALSE	NA	"802642570547367937"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Afzza_00"	36	TRUE	FALSE	NA	NA
"Rupee - I'll Be Ok https://t.co/z8s0cikoQb #blazingnow #listenlive"	FALSE	0	NA	2016-11-26 22:37:01	FALSE	NA	"802642342469632000"	NA	"<a href=\"http://www.securenetsystems.net\" rel=\"nofollow\">Securenet Systems Radio Playlist Update</a>"	"socaworldmedia"	0	FALSE	FALSE	NA	NA
"Rupee X blackshadow - Tipsy 

Coming soon to International waves! 
・・・
Check this video recap #1… https://t.co/BefsO5q3Mw"	FALSE	0	NA	2016-11-26 22:34:10	FALSE	NA	"802641623897079808"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"TroytonRami"	0	FALSE	FALSE	NA	NA
"How has Indian PM Narendra Modi's rupee ban affected Indians? https://t.co/9dAkoBgJwz"	FALSE	0	NA	2016-11-26 22:30:01	FALSE	NA	"802640582036205568"	NA	"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"	"ForbesAsia"	0	FALSE	FALSE	NA	NA
"#NowPlaying Rupee - 05.What happens in de party-Ru #Soca https://t.co/k6gxESDx5V"	FALSE	0	NA	2016-11-26 22:28:16	FALSE	NA	"802640139759423488"	NA	"<a href=\"https://radio.co\" rel=\"nofollow\">Radio.co now playing</a>"	"FlagzRadio"	0	FALSE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 22:27:27	FALSE	NA	"802639934230294528"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"pyare_azim"	515	TRUE	FALSE	NA	NA
"RT @DikshitAshish: You'll be shocked to know why new notes of ₹500 have still not made it to ATMs &amp; banks! It'll take many more months!
htt…"	FALSE	0	NA	2016-11-26 22:26:25	FALSE	NA	"802639674183335936"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"PiyushAgarwal13"	151	TRUE	FALSE	NA	NA
"RT @MrsGandhi: At the rate we're going, Rupee will touch 70 very soon!! :("	FALSE	0	NA	2016-11-26 22:26:08	FALSE	NA	"802639602678960128"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Lyc_sidhi"	724	TRUE	FALSE	NA	NA
"In other news, Rupee has fallen to an all-time low... Now directly competing with Arvind Kejriwal.."	FALSE	0	NA	2016-11-26 22:24:05	FALSE	NA	"802639085789548544"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"PTandon2008"	0	FALSE	FALSE	NA	NA
"RT @RangaSiyaar: Wasn't this asshole going into orgasmic fits at the thought of rupee appreciating to Rs 40 a dollar? https://t.co/E03emQiD…"	FALSE	0	NA	2016-11-26 22:22:23	FALSE	NA	"802638658729701376"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"achinth"	10	TRUE	FALSE	NA	NA
"@PawanKalyan If Pawankalyan Fans Donates Me One Rupee Then I will Be a Millionaire.������"	FALSE	1	"PawanKalyan"	2016-11-26 22:20:17	FALSE	"802469207883399170"	"802638132566847488"	"2719753171"	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for BlackBerry</a>"	"rajubondla"	0	FALSE	FALSE	NA	NA
"RT @AxisBank: Here are some FAQs to help you with the demonetization of 500/1000 rupee notes. Take a look. https://t.co/8XkKjD9KHT"	FALSE	0	NA	2016-11-26 22:17:53	FALSE	NA	"802637528973000704"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pranayg31"	59	TRUE	FALSE	NA	NA
"Thapki, Shraddha, Aditi Talks About Narendra Modi s Decision to Ban 500 &amp; 1000 Rupee Notes: https://t.co/EeNyW3kuH3 via @YouTube"	FALSE	0	NA	2016-11-26 22:17:11	FALSE	NA	"802637351700885504"	NA	"<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>"	"AwsElvin"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 22:14:38	FALSE	NA	"802636710945427457"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"aj_4_india"	183	TRUE	FALSE	NA	NA
"RT @Narendramodi_PM: The highlights of the responses to the question :- What do you think of the government’s move to demonetize old 500 an…"	FALSE	0	NA	2016-11-26 22:09:07	FALSE	NA	"802635320323883008"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"	"SumitRa98162078"	40	TRUE	FALSE	NA	NA
"I liked a @YouTube video from @961wefm https://t.co/0PtAEEvi6Q 7 Years Later, Rupee Is Back On The Soca Front! Drops 2 Tracks, \"I'll"	FALSE	0	NA	2016-11-26 22:08:30	FALSE	NA	"802635167789707264"	NA	"<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>"	"AlexSteele4"	0	FALSE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 22:08:16	FALSE	NA	"802635109350318080"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kantorev"	499	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 22:04:22	FALSE	NA	"802634124095733760"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ashlypradhan"	515	TRUE	FALSE	NA	NA
"Intervention Brakes Rupee Near Record as $2.8 Billion Flees

https://t.co/1xSLn1kJWY https://t.co/m9Judh5SfJ"	FALSE	0	NA	2016-11-26 22:02:22	FALSE	NA	"802633621081309184"	NA	"<a href=\"http://meetedgar.com\" rel=\"nofollow\">Meet Edgar</a>"	"DavidLyonFX"	0	FALSE	FALSE	NA	NA
"朝ですよー、７時ですよー、皆起きてよー！"	FALSE	0	NA	2016-11-26 22:00:19	FALSE	NA	"802633106381357057"	NA	"<a href=\"http://twittbot.net/\" rel=\"nofollow\">twittbot.net</a>"	"rupee_bot"	0	FALSE	FALSE	NA	NA
"RT @eni9maticvirgo: 'Tempted To Touch' by Rupee will always make me move. #PostRunJams ������������������������"	FALSE	0	NA	2016-11-26 21:58:52	FALSE	NA	"802632740776640512"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Ari_Jelisexo"	1	TRUE	FALSE	NA	NA
"Govt of India : Remove Devanagari Numerals and Hindi Imposition from Rupee Notes - Sign the ... https://t.co/HXDJCpLgbA via @ChangeOrg_India"	FALSE	0	NA	2016-11-26 21:55:45	FALSE	NA	"802631957133729792"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"shankaran20"	0	FALSE	FALSE	NA	NA
"RT @kush07: #DemonetizationBenefits

Reduction of Black Money will make the Rupee Strong against the US Dollar in the medium to Long term b…"	FALSE	0	NA	2016-11-26 21:54:02	FALSE	NA	"802631526634508288"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"TheKalderians"	35	TRUE	FALSE	NA	NA
"RT @bule_jr: \"@iatemuggles: 5 year old realizing he’s going to be a big brother https://t.co/hOjwFbWBYx\" ������������"	FALSE	0	NA	2016-11-26 21:53:40	FALSE	NA	"802631432292147200"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"htc_rupee"	2	TRUE	FALSE	NA	NA
"RT @Narendramodi_PM: The highlights of the responses to the question :- What do you think of the government’s move to demonetize old 500 an…"	FALSE	0	NA	2016-11-26 21:53:12	FALSE	NA	"802631315245989888"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"anandmecheri"	40	TRUE	FALSE	NA	NA
"RT @AITCofficial: Against #BlackMoney but deeply concerned about small traders and common people: Mamata Banerjee | https://t.co/DSPrFAZxuD…"	FALSE	0	NA	2016-11-26 21:50:34	FALSE	NA	"802630652692574208"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Dassayan10"	29	TRUE	FALSE	NA	NA
"RT @narendramodi: Now you can share your view about GoI's decision on 500 &amp; 1000 Rupee notes in your language. Do take part. https://t.co/T…"	FALSE	0	NA	2016-11-26 21:47:26	FALSE	NA	"802629864045973504"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Sumiran_KVS"	2168	TRUE	FALSE	NA	NA
"RT @juniorbacchhan: Reaction of my family, When they found two of the hundred rupee note from my wallet! https://t.co/SWYxxC1kDt"	FALSE	0	NA	2016-11-26 21:41:09	FALSE	NA	"802628282336342020"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Sandeep1481996"	693	TRUE	FALSE	NA	NA
"India's Rupee Finds Itself in a Whole New Kind of Mess - FORTUNE https://t.co/2xL7glFr8n"	FALSE	0	NA	2016-11-26 21:40:48	FALSE	NA	"802628193752674304"	NA	"<a href=\"http://www.apple.com\" rel=\"nofollow\">iOS</a>"	"NettiS17"	0	FALSE	FALSE	NA	NA
"RT @Narendramodi_PM: The highlights of the responses to the question :- What do you think of the government’s move to demonetize old 500 an…"	FALSE	0	NA	2016-11-26 21:40:39	FALSE	NA	"802628157853421568"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sunilgupta1608"	40	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 21:39:16	FALSE	NA	"802627810397286400"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"kumar_85s"	183	TRUE	FALSE	NA	NA
"and thereinafter liable to succumb when served with letters potent below the belch, if my rupee repure riputed husbandship H.R.R."	FALSE	0	NA	2016-11-26 21:35:02	FALSE	NA	"802626745174282240"	NA	"<a href=\"http://moarub.com\" rel=\"nofollow\">Wake reader</a>"	"finnegansreader"	0	FALSE	FALSE	NA	NA
"RT @RangaSiyaar: Wasn't this asshole going into orgasmic fits at the thought of rupee appreciating to Rs 40 a dollar? https://t.co/E03emQiD…"	FALSE	0	NA	2016-11-26 21:33:21	FALSE	NA	"802626318722445312"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"subhanshu"	10	TRUE	FALSE	NA	NA
"@Shahab1956Ths Ivory Tower-LOQUACIOUS/VOLUBLE FOOL wl also fail 2 get CHANGE fr 2000 Rupee NOTE if he tries any of RETAIL PROVISIONS SHOP?!"	FALSE	0	"Shahab1956"	2016-11-26 21:32:20	FALSE	"802625021411631104"	"802626063947837440"	"2160518448"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Shahab1956"	0	FALSE	FALSE	NA	NA
"RT @NeetuGarg6: *Has Indian Rupee really lost value and depreciated*
Eye opener data should speak and not the scare mongers in paid media.…"	FALSE	0	NA	2016-11-26 21:31:01	FALSE	NA	"802625732459393024"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"SurendraSuman25"	32	TRUE	FALSE	NA	NA
"RT @_anujsinghal: Since August 2013: Rupee is flat, Brazilian Real down 44%, Peso down 55%, Ringgit down 34%. Perspective vs noise!! https:…"	FALSE	0	NA	2016-11-26 21:30:35	FALSE	NA	"802625625068425216"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Studstop69"	308	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 21:30:27	FALSE	NA	"802625588536180736"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KrishnDevSingh9"	515	TRUE	FALSE	NA	NA
"పాత ఐదు వందల నోట్లు ఇక్కడ చెల్లుతాయి
#Demonetisation #FiveHundrednotes https://t.co/o6dPLyZfZw"	FALSE	0	NA	2016-11-26 21:30:03	FALSE	NA	"802625488405479425"	NA	"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>"	"NetiCinema"	0	FALSE	FALSE	NA	NA
"RT @Sumitrabjp: Excellent Words by*
      *Swami Vivekanand*

       *A Man Is Not Poor*     
        *Without A Rupee*...…"	FALSE	0	NA	2016-11-26 21:27:54	FALSE	NA	"802624949932302336"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"prfl_ptl"	2	TRUE	FALSE	NA	NA
"Wasn't this asshole going into orgasmic fits at the thought of rupee appreciating to Rs 40 a dollar? https://t.co/E03emQiDwl"	FALSE	4	NA	2016-11-26 21:27:05	FALSE	NA	"802624741324386304"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"RangaSiyaar"	10	FALSE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 21:26:31	FALSE	NA	"802624600202821632"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"ashishsinghpns"	499	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 21:21:25	FALSE	NA	"802623316225904642"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"lavirudra"	499	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 21:20:03	FALSE	NA	"802622973060399104"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Xishansight"	515	TRUE	FALSE	NA	NA
"RT @IYC: PM Shri @narendramodi, what is the verdict, your government or rupee ? 

WHO HAS TUMBLED MORE  ? 

Rupee at 68.86 is historic low…"	FALSE	0	NA	2016-11-26 21:18:35	FALSE	NA	"802622605715013632"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KrishnDevSingh9"	235	TRUE	FALSE	NA	NA
"RT @IYC: मंत्री पद ना खो जाए इसलिए @SushmaSwaraj जी ने आज अपनी आवाज़ खो दी 

Rupee @ 69 and no outrage ?? https://t.co/XBY7Ru8Lvh"	FALSE	0	NA	2016-11-26 21:18:33	FALSE	NA	"802622597288624128"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KrishnDevSingh9"	192	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 21:17:39	FALSE	NA	"802622368619249664"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"j1g4r"	499	TRUE	FALSE	NA	NA
"RT @saikatd: The ₹ hit a record low, expected to go down further. Does India still have an RBI, or does it just suck it in?
https://t.co/H8…"	FALSE	0	NA	2016-11-26 21:17:24	FALSE	NA	"802622306359144448"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"AapKaMuzzammil"	30	TRUE	FALSE	NA	NA
"RT @arthakranti: Scrap the 1,000-rupee note #SupportArthakranti https://t.co/1IqOjpKWEw https://t.co/u4lrzpnw8F"	FALSE	0	NA	2016-11-26 21:15:55	FALSE	NA	"802621932000591872"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"indian_idolator"	5	TRUE	FALSE	NA	NA
"RT @NeetuGarg6: *Has Indian Rupee really lost value and depreciated*
Eye opener data should speak and not the scare mongers in paid media.…"	FALSE	0	NA	2016-11-26 21:15:38	FALSE	NA	"802621863704686592"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ManojChoudh12"	32	TRUE	FALSE	NA	NA
"RT @MrsGandhi: At the rate we're going, Rupee will touch 70 very soon!! :("	FALSE	0	NA	2016-11-26 21:14:18	FALSE	NA	"802621526352666624"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KrishnDevSingh9"	724	TRUE	FALSE	NA	NA
"RT @digvijaya_28: India Reels Under Modi's Rupee Whiplash https://t.co/pJZDu6xCfc"	FALSE	0	NA	2016-11-26 21:13:55	FALSE	NA	"802621427690180608"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"mjaveed69"	78	TRUE	FALSE	NA	NA
"RT @ShirishKunder: Rupee hits all-time low. Which is perfectly normal, as it's in direct proportion to the education of the government."	FALSE	0	NA	2016-11-26 21:12:38	FALSE	NA	"802621108797186050"	NA	"<a href=\"http://expapers.com\" rel=\"nofollow\">SchoQuoteBot</a>"	"beingbewafa"	483	TRUE	FALSE	NA	NA
"RT @arthakranti: #Arthakranti Watch #PMModi's Entire Speech On Discontinuing 500, 1000 Rupee Notes https://t.co/hH2IxzYggz https://t.co/oqS…"	FALSE	0	NA	2016-11-26 21:11:36	FALSE	NA	"802620846216912896"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"indian_idolator"	8	TRUE	FALSE	NA	NA
"Anger rising over India's bungled cash exchange https://t.co/ppbx6Uzzic via @CNNMoney"	FALSE	0	NA	2016-11-26 21:08:11	FALSE	NA	"802619987550699520"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Mariner196"	0	FALSE	FALSE	NA	NA
"Millions line up at Indian banks to swap rupee notes https://t.co/fLvKkpPigJ via @CNNMoney"	FALSE	0	NA	2016-11-26 21:08:03	FALSE	NA	"802619953027444736"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Mariner196"	0	FALSE	FALSE	NA	NA
"@youngron11 last night I hear a man say he doh mind paying 200 to see rupee ������"	FALSE	0	"youngron11"	2016-11-26 21:07:18	FALSE	"802596649767931904"	"802619764367572993"	"48544690"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"iAm_Neish"	0	FALSE	FALSE	NA	NA
"Rupee - Tipsy ▶Happy Days Riddim @TheRealRupee @TroytonRami #Dancehall https://t.co/pfsAlfiudh"	FALSE	0	NA	2016-11-26 21:05:38	FALSE	NA	"802619345851609090"	NA	"<a href=\"http://dhrshrt.link\" rel=\"nofollow\">DJ Kaas Media 2</a>"	"raggakaas"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 20:58:39	FALSE	NA	"802617589566357504"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sourabh1972"	183	TRUE	FALSE	NA	NA
"RT @SriSri: It is refreshing to know that the rupee will get stronger at Rs.40/- per dollar if Modi comes to power http://t.co/OacZDXesGy"	FALSE	0	NA	2016-11-26 20:58:08	FALSE	NA	"802617456208449538"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"DrShakib"	5413	TRUE	FALSE	NA	NA
"RT @Rita_Banerji: 400,000 fake notes seized of the new ₹ 2,000 rupee just released to fight counterfeit money! https://t.co/QlFGTiHEDN http…"	FALSE	0	NA	2016-11-26 20:55:46	FALSE	NA	"802616863859425280"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Abstractivum"	6	TRUE	FALSE	NA	NA
"RT @narendramodi: Now you can share your view about GoI's decision on 500 &amp; 1000 Rupee notes in your language. Do take part. https://t.co/T…"	FALSE	0	NA	2016-11-26 20:54:36	FALSE	NA	"802616568035282944"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"dsmagar95"	2168	TRUE	FALSE	NA	NA
"RT @NeetuGarg6: *Has Indian Rupee really lost value and depreciated*
Eye opener data should speak and not the scare mongers in paid media.…"	FALSE	0	NA	2016-11-26 20:52:41	FALSE	NA	"802616084289335296"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sourabh1972"	32	TRUE	FALSE	NA	NA
"500 and 1000 rupee impact on aam aadmi...... https://t.co/YnOZdJwa6u via @YouTube"	FALSE	0	NA	2016-11-26 20:51:57	FALSE	NA	"802615903338696704"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"FunNyVidEos1432"	0	FALSE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 20:49:03	FALSE	NA	"802615173584338944"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kailashrjoshi"	499	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 20:48:47	FALSE	NA	"802615105057918976"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ranjitkbind"	499	TRUE	FALSE	NA	NA
"RT @Narendramodi_PM: The highlights of the responses to the question :- What do you think of the government’s move to demonetize old 500 an…"	FALSE	0	NA	2016-11-26 20:47:47	FALSE	NA	"802614852418031616"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"sahibeeanandbjp"	40	TRUE	FALSE	NA	NA
"RT @NavaneethGowda1: Every one should share the advantages and disadvantages equally. Either give equal importance to the numerals of... ht…"	FALSE	0	NA	2016-11-26 20:43:15	FALSE	NA	"802613712141983744"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Kannadiga8"	1	TRUE	FALSE	NA	NA
"RT @possiblenaresh: 18 UNIQUE FEATURES OF 2000 RUPEE NOTE - By NARESH MALHOTRA https://t.co/8wvkQvezyW via @YouTube"	FALSE	0	NA	2016-11-26 20:41:12	FALSE	NA	"802613197819682816"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"possiblenaresh"	1	TRUE	FALSE	NA	NA
"RT @NavaneethGowda1: If India is truly a federal structure then everyone should share the advantages and disadvantages equally by not... ht…"	FALSE	0	NA	2016-11-26 20:41:03	FALSE	NA	"802613157889855488"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Kannadiga8"	1	TRUE	FALSE	NA	NA
"@pleasebehalsey rupee päätä särkee ku lukee tommosii kommentteja"	FALSE	1	"pleasebehalsey"	2016-11-26 20:40:31	FALSE	"802608890693189637"	"802613023240290305"	"2356744171"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"qanhowell"	0	FALSE	FALSE	NA	NA
"RT @narendramodi: Now you can share your view about GoI's decision on 500 &amp; 1000 Rupee notes in your language. Do take part. https://t.co/T…"	FALSE	0	NA	2016-11-26 20:40:26	FALSE	NA	"802613001752838144"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"BalochistanDesh"	2168	TRUE	FALSE	NA	NA
"RT @Anand_GJ: Govt of India : Remove Devanagari Numerals and Hindi Imposition from Rupee Notes - Sign the Petition! https://t.co/4QVxxBVbme"	FALSE	0	NA	2016-11-26 20:38:32	FALSE	NA	"802612525023961088"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Kannadiga8"	5	TRUE	FALSE	NA	NA
"Debroy also said one more point: bay size of ATM is limited. It will dispense 100 rupee notes to initial few, but many wldnt get it @sidin"	FALSE	0	"sidin"	2016-11-26 20:38:01	FALSE	"802608888663175169"	"802612394807717888"	"6463042"	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"SonaChele1"	0	FALSE	FALSE	NA	NA
"RT @vasg2012: @abpnewstv if so then y again new 500 rupee notes n 2000 1,,,,,,"	FALSE	0	NA	2016-11-26 20:37:08	FALSE	NA	"802612173361053697"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KAUSHALKRSHARMA"	1	TRUE	FALSE	NA	NA
